,id,job_title,job_type,job_exp,company,industries,location,source,search_kw,expected_salary,post_date,job_function,remote,job_summary,description
624,,"Manager, Human Resources (Temporary)",,,BC Oil & Gas Commission,Government Agencies,Victoria,Glassdoor,Human Resources Manager,,2022-03-24,,,,"This position is a crucial component of the Human Resources (HR) branch and has a strong focus on occupational health and safety.
Closing Date: 11p.m., April 08, 2022
Competition Number: 202216
The Manager, Human Resources (Manager) is part of a dynamic group that positively influences and coaches individuals at all levels of the Commission. This position is a crucial component of the Human Resources (HR) branch and has a strong focus on occupational health and safety. The position provides support to the implementation of succession/talent planning, employee performance, and compensation. This role provides sound, reliable human resource advice and support ensuring consistency in messaging across the HR team. The Manager works closely with other HR team members to implement tactics, programs and plans that are linked to the Commission’s strategic priorities and achieve a solutions based approach that drives organizational capacity, capabilities and performance."
625,,Human Resources Manager,,,Terminal City Club,Membership Organisations,Vancouver,Glassdoor,Human Resources Manager,"$75,000 /yr (est.)",2022-03-24,,,,"ABOUT THE POSITION
The Terminal City Club, Vancouver’s Premier Private Members Club. As a ‘Platinum Club of the World’ and Canadian Society of Club Managers ‘2020 Club of the Year’, we create a welcoming atmosphere for our members and guests with the opportunity to forge new business connections, host clients, entertain friends, keep fit and relax.
Our team of service professionals take care of our members and in turn, we take care of our team. For our employees, we thrive in a team oriented, member-first environment, offering competitive wages, extended benefits & pension, Club Fund bonus, staff events, development opportunities, hot meals daily, easy access to transit and more! If this sounds like a place you would like to be a part of, this opportunity may be for you.
As the Human Resources Manager, reporting directly to the General Manager, you are known for your approachable style, solutions-based mindset and enjoy the uniqueness of the Club world. Supporting a team of talented individuals who continually strive to “go the extra mile,” you build on the Club’s cultural values that were built by our staff: for one another; to do the right thing; by keeping it real; , caring about one another; through trust and support."
626,,"manager, human resources",,,Commerce Fabric Inc,Enterprise Software & Network Solutions,Vancouver,Glassdoor,Human Resources Manager,$81.73 /hr (est.),2022-03-24,,,,"or equivalent experience
Operating Systems and Software
Google Docs
Specific Skills
Respond to employee questions and complaints
Recommend personnel actions such as hiring and promotions
Plan, develop and implement recruitment strategies
Oversee the classification and rating of occupations"
627,,"Manager, Employee Engagement & Culture",,,Metrolinx,Government Agencies,Canada,Glassdoor,Human Resources Manager,"$112,992 /yr (est.)",2022-03-24,,,,"Description
Pay Range: $114,122 - $156,663
Metrolinx is connecting communities across the Greater Golden Horseshoe. Metrolinx operates GO Transit and UP Express, as well as the PRESTO fare payment system. We are also building new and improved rapid transit, including GO Expansion, Light Rail Transit routes, and major expansions to Toronto's subway system, to get people where they need to go, better, faster and easier. Metrolinx is an agency of the Government of Ontario.
We embody our values in everything that we do. We Serve with Passion, Think Forward, and Play as a Team. If you can relate, we want to hear from you!
Our Human Resources & Enterprise Centres of Excellence Office is seeking a Manager, Employee Engagement & Culture who will be responsible for building and sustaining employee engagement programs, strategies and tactics that reflect Metrolinx values and elevates the overall employee experience. This role will be responsible for ensuring an exceptional employee experience throughout the employment lifecycle of attracting, retaining and developing employees at Metrolinx."
628,,"Manager, Human Resources",,,Vancouver Aquarium Ltd,"Museums, Zoos & Amusement Parks",Vancouver,Glassdoor,Human Resources Manager,"$95,000 /yr (est.)",2022-03-24,,,,"Vancouver Aquarium, one of the many properties owned by Herschend Family Entertainment, prides itself on working towards bringing families closer together and to creating memories worth repeating. Our Core Values – greatly exceeding guest expectations, serving others, creating emotional connections, constantly improving – give us purpose and guidance.
SUMMARY:
The position provides a wide range of human resource services that includes employee relations, recruitment, job evaluation and compensation. The position also assists the Director in developing and delivering innovative strategic HR initiatives addressing retention, succession, and performance management.
ACCOUNTABILITIES:"
629,,Human Resources Manager,,,SaskTel,Telecommunications Services,Regina,Glassdoor,Human Resources Manager,"$91,016 /yr (est.)",2022-03-24,,,,"POSITION OVERVIEW

Accountable to be a partner in learning with the business by proactively identifying knowledge and skills required to support corporate and departmental business objectives. Acts as an internal consultant, establishing trusted relationships with clients, analyzing their needs, determining if training or non-training solutions are required and providing guidance on learning and development policies, strategies and initiatives. Develops learning plans for departmental clients to address skill gaps and support their business plans. Creates and implements proposals recommending the most effective learning and development solutions to execute the learning plans. Responsible for conducting research and delivering new learning solutions to improve individual and organizational performance, promote employee development, increase employee engagement, and ensure compliance to regulations in which the Corporation operates. Markets and communicates learning and development solutions and value offerings to establish learning and development as a strategic business partner and foster a learning culture at SaskTel."
630,,Human Resources Manager,,,The Truffles Group,,Victoria,Glassdoor,Human Resources Manager,,2022-03-24,,,,"Want to join a fun, growing, dynamic company with a great culture? Join us!
Signing Bonus Offered!
Title: Human Resources Manager
Location: 376 Harbour Rd., Victoria, B.C.
The Truffles Group head office is located in Vic West’s beautiful and modern waterfront Dockside Green development. Our state-of-the-art building is LEED Gold certified which substantially reduces energy and water waste while emphasizing human health in an integrative building design. Our office includes a rooftop deck which overlooks Victoria’s downtown inner harbour and Gorge inlet and is within walking distance of coffee shops, restaurants, yoga studios, and gyms. Our team members enjoy full access to the rooftop patio, vegetable garden, and golf putting green. Inside, team members are welcome to utilize our changeroom, shower, and fully equipped kitchen. Our team is provided with snacks, refreshments, and team activities to maintain a fun, collaborative, efficient, and innovative office culture that lives up to the building we call home."
631,,Human Resources Manager,,,T&T Power Group,,Canada,Glassdoor,Human Resources Manager,"$85,000 /yr (est.)",2022-03-24,,,,"T&T Power is disrupting the power industry with an elite service and production team, an unbelievable atmosphere and an unparalleled focus on customer satisfaction. Clients across Canada have used T&T Power Group for our consultative knowledge, our experienced and dedicated services, and our willingness and determination to solve problems and see things through to the end.
What impact will you have? You'll become an important member of a growing, fun loving, hard working, determined team. You will hold yourself to high standards, your impact will be significant and it will be immediate. You'll fit right in.
T&T Power Group is an industrial engine driven equipment sales and service company. We are seeking a qualified individual to fill the opening of the Human Resource Manager position. This is a leadership position with responsibilities that support our service business nationwide."
632,,Human Resources Manager,,,Evolution Americas,Internet & Web Services,Vancouver,Glassdoor,Human Resources Manager,"$98,537 /yr (est.)",2022-03-24,,,,"Company Description

Evolution is a leading international B2B developer and provider of products and services for online gaming. We operate in the forefront of our fast-moving industry, where the battle stands about who has the best product innovations and the most reliable IT-solutions for delivery to a large number of users across the world simultaneously with the highest possible quality. We provide a dynamic and engaging work environment rooted in our values ALIVE, do RIGHT and work TOGETHER and we believe success is achieved from challenging status quo and each team member striving to be just a little bit better every day.
Our unique product portfolio has won multiple international industry awards. We offer a turn-key solution for operators through which their players can play Slots or Live Casino, featuring real tables with real dealers in real time. Across our 20+ sites, we have over 11,000 people working in the fields of Product Innovation, Software Development, Game Presenters & Hosts, IT-support, Facility & Studio build as well as business support services."
633,,Senior Manager - Human Resources,,,River Rock Casino Resort,Gambling,Richmond,Glassdoor,Human Resources Manager,"$62,433 /yr (est.)",2022-03-24,,,,"Under the direction of the Regional Director, Human Resources, the Senior Manager, Human Resources is responsible for being a strategic partner; providing guidance, direction and support on matters related to Human Resources Policies & Procedures, and best practices, including but not limited to Recruitment, Performance Management, Workforce Planning, Compliance, Health, Safety & Wellness, Team Member and Labour Relations, Team Engagement & Retention, Rewards & Recognition, Respectful Workplace & Diversity, Organizational Development & Training and Change Management.
Key Accountabilities:
Provides leadership, direction and mentoring to the Human Resource department at the site level; develops performance objectives and delivers performance evaluations for direct reports"
634,,Manager Human Resources,,,Everest Clinical Research,Research & Development,Markham,Glassdoor,Human Resources Manager,,2022-03-24,,,,"Everest has been an independent CRO since 2004 with a strong foundation as a statistical and data management center of excellence. Building on this foundation, Everest has successfully developed and established itself as a full-service CRO. Everest’s headquarters are located in Markham (Greater Toronto Area), Ontario, Canada with additional sites in Little Falls (Greater New York City Area), New Jersey, USA, and Shanghai (Pudong Zhangjiang New District), China.
Everest is known in the industry for its high quality deliverables, superior customer service, and flexibility in meeting clients’ needs. A dynamic organization with an entrepreneurial origin, Everest continues to experience exceptional growth and great success.
Quality is our backbone, customer-focus is our tradition, flexibility is our strength…that’s us…that’s Everest.
To drive continued success in this exciting clinical research field, we are seeking a committed, skilled, and customer-focused individual to join our winning team as a for our Toronto/Markham, Ontario, Canada, on-site location, with work from home options in accordance with our work from home policy."
635,,Human Resources Manager,,,Capilano Group,"Museums, Zoos & Amusement Parks",North Vancouver,Glassdoor,Human Resources Manager,,2022-03-24,,,,"The Capilano Group comprises retail, hospitality and tourism based businesses anchored by Capilano Suspension Bridge Park in North Vancouver. The Capilano Group’s portfolio includes Moraine Lake Lodge and Cathedral Mountain Lodge both located in the beautiful Canadian Rockies plus Stanley Park Pavilion, Stanley’s Park Bar & Grill and Prospect Point Cafe and Gift Shop in Stanley Park, Vancouver.
We are currently looking for a Human Resources Manager to join the team!
Reporting to the CEO, the Human Resources Manager advises and supports the Capilano Group of Companies. The Human Resources Manager focuses on delivering HR services that meet or exceed the needs of managers, supervisors, team members and enables business success; as well as ensures compliance with federal, provincial and local laws and Capilano Group of Companies overall goals and corporate philosophy."
636,,"Senior Manager, Human Resources",,,Service Inspired Restaurants,Casual Restaurants,Burlington,Glassdoor,Human Resources Manager,"$95,035 /yr (est.)",2022-03-24,,,,"Title: Senior Manager, Human Resources
Department: Human Resources
Location: Support Centre, Burlington, Ontario
At Service Inspired Restaurants we take great pride in our diverse portfolio of restaurants and believe a brave, bold and results-driven culture inspires and creates new opportunities for everyone. Our values and promises are not simply a dream, vision, or mission, but a way of life for every person that becomes or wants to become a member of our team. Our goal is to be the first choice of our guests, team members, supplier partners, communities and investors by living our values and promises in everything we do. These values and promises describe how we conduct business, achieve our goal, and live our passion. We offer opportunities at the corporate level, as well as across all our concepts, including: Jack Astor’s Bar and Grill®, SCADDABUSH Italian Kitchen & Bar®; Canyon Creek®, Reds® Wine Tavern, The Loose Moose® and The Antler Room, Duke's Refresher® + Bar and Abbey’s Bake House in Muskoka. So what are you waiting for … come learn more and see if you have what it takes to join our team!"
637,,HR Manager,,,Koalafied,,Mississauga,Glassdoor,Human Resources Manager,"$49,000 /yr (est.)",2022-03-24,,,,"Koalafied is Canada’s fastest-growing Sales and Marketing Vendor with offices in Vancouver, Mississauga and Calgary. It is our mission “to become the international leader in connecting people to growth opportunities and acquiring lifetime customers for our partners.”
*
*
*
We have already doubled in size this past year and need your help to continue to grow. We have an immediate need to hire for the position of HR Office Manager in the Mississauga/Etobicoke area.
*
*
We specialize in interacting directly with customers on behalf of our clients, in order to help build their customer base and receive the best possible service.
*
*
Our ideal candidate will be someone who strives to achieve and maintain goals. We are looking for someone who will bring their positivity, driven mentality, enthusiasm, and people skills to the working environment, while being committed to helping themselves and others grow.
*"
638,,HR Manager,,,Mancor Industries,,Oakville,Glassdoor,Human Resources Manager,"$80,000 /yr (est.)",2022-03-24,,,,"Overview:
The HR Manager is responsible for the day-to-day human resources operations of the plant. Enhance the organization's human resources function by planning, implementing and evaluating employee relations, HR policies, programs and practices. The function of this HR Manager role is to shape the performance and development systems for all employees, designing and supporting the company talent frameworks including performance management, succession planning and workforce/human resource planning whilst guiding and managing Human Resources functions of the company.
Ideal Competencies:
The preferred candidate will be a versatile, diverse and experience HR generalist who has a proven successful record for leading and delivering all aspects of Human Resources with dedication and passion, while keeping up-to-date with changes in employment legislation. They will bring expertise in talent management, are driven to deliver exceptional results, and will use effective people skills to ensure good relationships with all employees and external contacts."
639,,Human Resources Manager,,,Impact Recruitment,HR Consulting,Vancouver,Glassdoor,Human Resources Manager,"$112,500 /yr (est.)",2022-03-24,,,,"Our Global e-commerce client is hiring a Human Resources Manager based in Vancouver to build out the North American HR functions. This is an exciting role – you’ll be the first Human Resources professional in Vancouver and collaborate with the global HR team. Tech industry is preferred and 5+ years in an HR Manager role leading a team is required.


ABOUT OUR CLIENT
Our client is an e-commerce global organization. They are bringing their North American headquarters to Vancouver and need an experienced Human Resources leader to build out and adapt company policies and procedures for the North American market."
640,,Human Resources (HR) Manager,,,Robert Half,HR Consulting,Waterloo,Glassdoor,Human Resources Manager,"$107,500 /yr (est.)",2022-03-24,,,,"Robert Half has partnered with one of Waterloo's most innovative, progressive and growing organizations in their search for a new HR Manager. Reporting into the Vice President of Operations you will be a part of a forward thinking team in Waterloo, helping to maintain a high level of employee satisfaction and helping to mentor and lead others to achieve their full potential.

Your responsibilities as HR Manager will include:
oversee, refine and execute employee standards and procedures
improve existing policies and procedures
maintain and enhance employee benefits programs,
assist with recruitment efforts
ensure legal compliance
lead the HR department and manage the team
leading 2 direct reports
Implement and maintain health and safety programs
maintain training matrix and plan training accordingly
manage the Return to Work program

Requirements
5 or more years experience in Human Resources
experience with HR Policy, Benefits Administration, Compensation & Benefits, Pension Administration, Recruitment, Succession Planning, Terminations, Training & Development, Workers Compensation,
Post secondary education in Human Resources an asset
CHRL or CHRP designation an asset


$100,000 t0 $120,000 based on experience
performance based bonus
excellent health and dental benefits plan
RSP matching plan
vacation plus annual shut down and personal days
this is an in office position

Robert Half is the world’s first and largest specialized talent solutions firm that connects highly qualified job seekers to opportunities at great companies. We offer contract, temporary and permanent placement solutions for finance and accounting, technology, marketing and creative, legal, and administrative and customer support roles.

Robert Half puts you in the best position to succeed by advocating on your behalf and promoting you to employers. We provide access to top jobs, competitive compensation and benefits, and free online training. Stay on top of every opportunity – even on the go. Download the Robert Half app and get 1-tap apply, instant notifications for AI-matched jobs, and more.

Questions? Call your local office at 1.888.490.4154. All applicants applying for Canadian job openings must be authorized to work in Canada.

© 2021 Robert Half. By clicking “Apply Now,” you’re agreeing to Robert Half’s Terms of Use ."
641,,Senior Human Resources Manager,,,Grand River Personnel,HR Consulting,Waterloo,Glassdoor,Human Resources Manager,"$87,500 /yr (est.)",2022-03-24,,,,"Our client who provides HR services throughout southern and southwest Ontario, is looking for a Senior Human Resources Manager to join their team in a full-time role!
Reporting to our VP of Human Resources, the Senior Human Resources Manager is an industry expert and resource in all matters related to compensation, performance management, organization development, safety, wellness, benefits, employee motivation, training and compliance.
As a member of the HR shared services team, the Senior HR Manager acts as a business partner with the primary role to help, improve, grow and act as a positive resource to company partners!
Excellent compensation and benefits package is available to a top notch HR professional including salary between 75-100K depending on skills plus bonus and other perks such as the ability to work from a home office!
Skill Requirements:
Energized by challenges and thrives in a demanding role effectively managing multiple competing priorities with a consistently steady, professional and calm approach
Exceptional communicator highly skilled in active listening, conflict resolution and change management
Process driven performer who excels in organization and prioritization
Strong initiative, high energy, proven resiliency and positive attitude
Proactive self-starter with a desire for accountability
Operates with the highest level of integrity
Maintain current level of knowledge with respect to employment legislation including but not limited to ESA, OHSA, OLRA etc.
Enhances workplace culture by demonstrating a commitment to ensuring HR services are responsive to the needs of the organization and employees
Acts as a resource and advocate for employee wellness and consistently mirrors the vision, values and goals of the organization
Ensures consistently exceptional attention to detail and follow through
Reflects company core values and leadership profile
Flexibility and understanding of changing priorities and adaptable to changes in the organization
Experience in an automotive environment is a definite ASSET

Collaborate with managers to identify vacancies; post job ads after review/approval, execute recruiting process; provide coaching and advice to managers on best practices
Conducts monthly welcome group orientation sessions to new hires at each location
Together with the HR team, conducts leadership training sessions with leaders and department managers at each location in key HR areas including onboarding, hiring, performance management, employee recognition & retention
Manages leaves of absences including EI; LTD; WSIB and RTW plans and trains leaders for compliance in these areas, maintains employee files, HRIS utilization and documentation compliance
Writes standardized HR policies as needed and job description
Ensures each location is compliant in the completion of monthly building inspections, JHSC meetings every 3 months, equipment inspections
Training compliance in WHMIS; Occupational Health & Safety Awareness; Shop Safety Awareness; Workplace Violence & Harassment
Act as Management Representative & Co-Chair/Secretary for JHSC
implements growth strategies and processes for the group including strategies for high performer advancement, recruitment, retention and recognition etc.
Assist in acquisition due diligence items and & HR Compliance
Accessibility Reporting – ensure compliance
If you have the skills required and this role sparks your interest, send your resume to: jayne@grandriverpersonnel.ca
INDGRP456
Our client is an equal opportunity employer and is committed to meeting the accessibility needs of all individuals in accordance with the Accessibility for Ontarians with Disabilities Act (AODA) and the Ontario Human Rights Code (OHRC). Should you require accommodations during the recruitment and selection process, please contact Jayne at the above email address."
642,,Regional Human Resources Manager,,,ICS Management Group,,Oakville,Glassdoor,Human Resources Manager,"$107,500 /yr (est.)",2022-03-24,,,,"Large, growing multi site company requires seasoned employee and labour relations specialist for several locations mainly in the GTA. You will provide Senior level advice to management on contract negotiations, collective agreement administration and other sensitive employee relations matters. Your background includes a relevant education and 5+ years of experience, ideally including chief spokesperson experience in a fast paced environment. This is initially a remote opportunity with a hybrid schedule soon.
A competitive salary, bonus, benefits and RRSP plan is offered by this successful global organization. Promotional opportunities exist within the broader HR structure
Job Types: Full-time, Permanent
Salary: $100,000.00-$115,000.00 per year"
643,,Human Resources Manager,,,Let's Work Canada Inc,,Georgetown,Glassdoor,Human Resources Manager,"$80,000 /yr (est.)",2022-03-24,,,,"Hiring Immediately: Human Resources Manager
Company Profile: The industry leader in logistics with a specialization in the distribution of food products.
Location : Georgetown, (Major Intersection: Steeles & Trafalgar *5 MINUTES FROM PREMIUM OUTLET MALL*)
Position Description Summary:
Reporting to the Director of Operations the Human Resources Manager is a key member of the local management team as a business partner to align and support business strategy and objectives. The Human Resources Manager will be responsible for providing support to internal client groups on employee relations matters, and related HR programs (disability management, etc.), as well as HR initiatives and projects."
644,,Human Resources Manager,,,David Aplin Group,HR Consulting,Mississauga,Glassdoor,Human Resources Manager,"$110,000 /yr (est.)",2022-03-24,,,,"Join a top employer and advance your career. David Aplin Group has partnered with a Mississauga, Ontario-based company to hire a Human Resources Manager.

Reporting to the CEO, the Human Resources Manager will oversee the strategic direction, planning, coordination, administration, and evaluation of the human resources function. You will be responsible for developing and ensuring effective implementation of plans, systems, policies, and processes for workforce planning, talent acquisition, talent management, employee engagement, and total rewards including compensation. This position requires someone who is comfortable rolling up their sleeves and acting as a strategic business partner who is collaborative and capable of building consensus and commitment toward shared outcomes.

Compensation: 100-120K base + bonus



If you are interested in this position and meet the above criteria, please click the Apply button to send your resume in confidence directly to Trish O'Quinn, Senior Consultant, Human Resources. Visit our website at www.aplin.com to view our job opportunities, career tips, and tools. We thank all applicants; however, only those selected for an interview will be contacted.

David Aplin Group, one of Canada’s Best Managed Companies, is an employment agency specializing in finding top talent for exceptional organizations across North America. There are no fees to apply to our jobs or engage with our recruiters to find a new career. Companies hire us to help them grow their teams. Visit our website to learn more: www.aplin.com"
645,,HR Manager - Vancouver,,,Randstad,HR Consulting,Vancouver,Glassdoor,Human Resources Manager,"$75,000 /yr (est.)",2022-03-24,,,,"Our client who is based in Vancouver is looking to hire a HR Manager for their team. Previous HR experience is a must.

Reporting to the Chief Executive Officer, the Manager, Human Resources contributes to the achievement and delivery of organization-wide HR programs and practices and collaborates closely with all levels of management and staff. This position supports the overall operations of the HR function, carrying out responsibilities in the core functional areas of recruitment and onboarding, employee relations, union relations, training and development, performance management, legislative compliance, employee Health and Safety, health & wellness benefits, organizational development and HR information systems (HRIS).

If you are interested in the role please review the job details below and follow instructions to apply.

We welcome all applications; however, only those candidates who have similar experience will be shortlisted and contacted.








Two easy ways to apply:

1. E-mail resume to jack.murphy@randstad.ca
2. Apply online: http://www.randstad.ca

Randstad Canada is committed to building a diverse workforce reflective of the diversity of Canada. As a result, we promote employment equity and encourage candidates, especially those who identify as a woman, an Aboriginal person, a person with a disability or a member of a visible minority group, and any others who may contribute to the diversification of our workforce, to apply.

Randstad Canada is also committed to developing inclusive, barrier-free selection processes and work environments. If contacted in relation to a job opportunity, you should advise your Randstad Representative or your local Randstad branch in a timely fashion of the accommodation measures which must be taken to enable you to be assessed in a fair and equitable manner. Information received relating to accommodation measures will be addressed confidentially.

Randstad Canada is committed to fostering a workforce reflective of all peoples of Canada. As a result, we are committed to developing and implementing strategies to increase the equity, diversity and inclusion within the workplace by examining our internal policies, practices, and systems throughout the entire lifecycle of our workforce, including its recruitment, retention and advancement for all employees. In addition to our deep commitment to respecting human rights, we are dedicated to positive actions to affect change to ensure everyone has full participation in the workforce free from any barriers, systemic or otherwise, especially equity-seeking groups who are usually underrepresented in Canada's workforce, including those who identify as women or non-binary/gender non-conforming; Indigenous or Aboriginal Peoples; persons with disabilities (visible or invisible) and; members of visible minorities, racialized groups and the LGBTQ2+ community.

Randstad Canada is committed to creating and maintaining an inclusive and accessible workplace for all its candidates and employees by supporting their accessibility and accommodation needs throughout the employment lifecycle. We ask that all job applications please identify any accommodation requirements by sending an email to accessibility@randstad.ca to ensure their ability to fully participate in the interview process."
646,,"Manager, Human Resources",,,TPD,HR Consulting,Victoria,Glassdoor,Human Resources Manager,"$90,000 /yr (est.)",2022-03-24,,,,"Our client, a large private equity company with multiple subsidiaries, is seeking a Manager, Human Resources to join their team.
As Manager, Human Resources, reporting to the Director, Human Resources, will support the overall provision of Human Resources services, policies, and programs across a diverse group of companies.
This growing company has an opportunity for someone to join their office in Victoria, BC.
WHAT YOU WILL BE DOING:
Coordinates the review and continuous improvement of HR programs including, but not limited to: recruitment and selection, compensation and benefits, performance management and succession planning to ensure alignment, where needed, across the group of companies."
647,,Human Resources Partner Manager,,,Lock Search Group,HR Consulting,Vancouver,Glassdoor,Human Resources Manager,,2022-03-24,,,,"New Westminster, BC

Our client is a national leader from within the distribution and service sector. This high-profile company is looking for a dynamic individual to become the new Human Resources Partner Manager for their BC portfolio. As a Human Resources Business Partner, you will be capturing the full scope of HR including payroll, recruitment, developing training programs, career development, succession planning, and change management.

This position can be done remotely, but the successful candidate will need to reside in the Lower Mainland or Fraser Valley, as some duties will need to be conducted in person. The Human Resources Business Partner needs to be integrated within the culture of the BC division. In this key role, you’ll need to be self-motivated, innovative and have a passion for team.

You will be wearing many hats. You could be leading a strategic planning session in the morning and conducting manager training programs in the afternoon. Your experience as an HR Generalist in a non-union setting, and a passion for supporting employees to achieve their performance goals, will be key. This professional will have a key focus on building employee engagement.



This position comes with a competitive salary, vacation package and extended medical/dental. To apply directly please send your resume to Cameron Lappin at clappin@locksearchgroup.com or using the “Apply” button.

linkedin.com/in/cameron-lappin-bb0a607b

Thank you in advance for your interest, only individuals deemed to have the skill set and experience to fit the role will be contacted. Applicants must be legally entitled to work in Canada without sponsorship.

Lock Search Group is a National Executive Recruitment firm with a dozen offices in Canada, a staff of more than 50 Consultants and Associates, and expertise in 11 major disciplines. Our mission is to provide exceptional Recruitment and Consulting Services to clients and candidates. We apply our experience and expertise to deliver solutions with a personalized approach that focuses on clients’ needs and candidates’ goals."
648,,HR Manager - Vancouver,,,University of British Columbia,Colleges & Universities,Vancouver,Glassdoor,Human Resources Manager,"$80,082 /mo (est.)",2022-03-24,,,,"Please apply on Isarta.com
https://isarta.com/jobs/?utm_source=IND&job=77518

Staff - Non Union
Job Category
M&P - AAPS
JOB PROFILE
AAPS Salaried - Human Resources, Level B
Job Title
HR Manager
Administrative Leadership | Department of Zoology | Faculty of Science
5,468.83 - $7,878.17 CAD Monthly
March 30, 2022"
649,,Human Resources (HR) Manager - Victoria,,,Open Ocean Robotics,Information Technology Support Services,Victoria,Glassdoor,Human Resources Manager,"$66,559 /yr (est.)",2022-03-24,,,,"Please apply on Isarta.com
https://isarta.com/jobs/?utm_source=IND&job=77356

We're on a quest to find an HR Manager for our growing team. Reporting to the CEO, this role will be responsible for the following in our high-growth start-up environment:
Core Responsibilities:
Support the organization's mission, values and culture by providing a high-quality employee experience
End-to-end recruitment, including sourcing, reference checks, designing contract templates, preparing employment agreements and negotiating offers
Provide a seamless onboarding process to new hires, and offboarding for exiting employees"
650,,Administrative and Human Resources Manager,,,University of British Columbia,Colleges & Universities,Vancouver,Glassdoor,Human Resources Manager,"$74,149 /mo (est.)",2022-03-24,,,,"Staff - Non Union
Job Category
M&P - AAPS
Job Profile
AAPS Salaried - Administration, Level A
Job Title
Administrative and Human Resources Manager
Administrative Leadership | Department of Chemistry | Faculty of Science
5,063.67 - $7,294.50 CAD Monthly
April 16, 2022"
651,,"Manager, Human Resources (Temporary)",,,BC Oil & Gas Commission,Government Agencies,Victoria,Glassdoor,Human Resources Manager,,2022-03-24,,,,"This position is a crucial component of the Human Resources (HR) branch and has a strong focus on occupational health and safety.
Closing Date: 11p.m., April 08, 2022
Competition Number: 202216
The Manager, Human Resources (Manager) is part of a dynamic group that positively influences and coaches individuals at all levels of the Commission. This position is a crucial component of the Human Resources (HR) branch and has a strong focus on occupational health and safety. The position provides support to the implementation of succession/talent planning, employee performance, and compensation. This role provides sound, reliable human resource advice and support ensuring consistency in messaging across the HR team. The Manager works closely with other HR team members to implement tactics, programs and plans that are linked to the Commission’s strategic priorities and achieve a solutions based approach that drives organizational capacity, capabilities and performance."
652,,Human Resources Manager,,,Terminal City Club,Membership Organisations,Vancouver,Glassdoor,Human Resources Manager,"$75,000 /yr (est.)",2022-03-24,,,,"ABOUT THE POSITION
The Terminal City Club, Vancouver’s Premier Private Members Club. As a ‘Platinum Club of the World’ and Canadian Society of Club Managers ‘2020 Club of the Year’, we create a welcoming atmosphere for our members and guests with the opportunity to forge new business connections, host clients, entertain friends, keep fit and relax.
Our team of service professionals take care of our members and in turn, we take care of our team. For our employees, we thrive in a team oriented, member-first environment, offering competitive wages, extended benefits & pension, Club Fund bonus, staff events, development opportunities, hot meals daily, easy access to transit and more! If this sounds like a place you would like to be a part of, this opportunity may be for you.
As the Human Resources Manager, reporting directly to the General Manager, you are known for your approachable style, solutions-based mindset and enjoy the uniqueness of the Club world. Supporting a team of talented individuals who continually strive to “go the extra mile,” you build on the Club’s cultural values that were built by our staff: for one another; to do the right thing; by keeping it real; , caring about one another; through trust and support."
653,,"manager, human resources",,,Commerce Fabric Inc,Enterprise Software & Network Solutions,Vancouver,Glassdoor,Human Resources Manager,$81.73 /hr (est.),2022-03-24,,,,"or equivalent experience
Operating Systems and Software
Google Docs
Specific Skills
Respond to employee questions and complaints
Recommend personnel actions such as hiring and promotions
Plan, develop and implement recruitment strategies
Oversee the classification and rating of occupations"
654,,"Manager, Employee Engagement & Culture",,,Metrolinx,Government Agencies,Canada,Glassdoor,Human Resources Manager,"$112,992 /yr (est.)",2022-03-24,,,,"Description
Pay Range: $114,122 - $156,663
Metrolinx is connecting communities across the Greater Golden Horseshoe. Metrolinx operates GO Transit and UP Express, as well as the PRESTO fare payment system. We are also building new and improved rapid transit, including GO Expansion, Light Rail Transit routes, and major expansions to Toronto's subway system, to get people where they need to go, better, faster and easier. Metrolinx is an agency of the Government of Ontario.
We embody our values in everything that we do. We Serve with Passion, Think Forward, and Play as a Team. If you can relate, we want to hear from you!
Our Human Resources & Enterprise Centres of Excellence Office is seeking a Manager, Employee Engagement & Culture who will be responsible for building and sustaining employee engagement programs, strategies and tactics that reflect Metrolinx values and elevates the overall employee experience. This role will be responsible for ensuring an exceptional employee experience throughout the employment lifecycle of attracting, retaining and developing employees at Metrolinx."
655,,"Manager, Human Resources",,,Vancouver Aquarium Ltd,,Vancouver,Glassdoor,Human Resources Manager,"$95,000 /yr (est.)",2022-03-24,,,,"Vancouver Aquarium, one of the many properties owned by Herschend Family Entertainment, prides itself on working towards bringing families closer together and to creating memories worth repeating. Our Core Values – greatly exceeding guest expectations, serving others, creating emotional connections, constantly improving – give us purpose and guidance.
SUMMARY:
The position provides a wide range of human resource services that includes employee relations, recruitment, job evaluation and compensation. The position also assists the Director in developing and delivering innovative strategic HR initiatives addressing retention, succession, and performance management.
ACCOUNTABILITIES:"
