,id,job_title,job_type,job_exp,company,industries,location,source,search_kw,expected_salary,post_date,job_function,remote,job_summary,description
170,,"Director, Biometric Research",,,Munich Re,Insurance Operators,Toronto,Glassdoor,Research Director,"$88,386 /yr (est.)",2022-03-30,,,,"Director, Biometric Research
The Biometric Research team is looking for a Director on their team in Toronto.

Location
Toronto , Canada
Directors lead a team of actuaries to complete North American experience studies, assumption development, support reinsurance pricing and to conduct research projects.
This position has direct reports who are junior and/or senior Actuarial Associate/Actuaries.
The Director’s reports may work with other Biometric Research Directors and vice versa based on project and quote opportunities."
171,,"Director, Applied Research",,,Lakeland College,Colleges & Universities,Vermilion,Glassdoor,Research Director,"$35,717 /yr (est.)",2022-03-30,,,,"As a global leader in student-managed learning opportunities, we are committed to developing leaders at Lakeland College. It’s something we excel at because of our exceptional team. Their passion and commitment to academic excellence, innovation and achievement is what sets Lakeland apart, as an educator and an employer. Join our team and be part of helping our students take the lead not only into the future, but today.
Key Responsibilities
Provides strategic leadership in formulating the goals, objectives, and policies for applied research activities at the College that are consistent with the overall strategic plan
Building and supervising a high functioning team of researchers and staff
Advancement of applied research with a focus on commercial agriculture - including project and grant administration, financial management and reporting, research communications, stakeholder relations, faculty and student engagement, as well as integration of applied research into academic programming"
172,,"Director, Academic and Research Impact",,,Health Sciences North Research Institute,Security & Protective,Greater Sudbury,Glassdoor,Research Director,"$134,813 /yr (est.)",2022-03-30,,,,"Director, Academic and Research Impact
Health Sciences North (HSN)
Health Sciences North Research Institute (HSNRI)

$123,883 - $145,743

Reporting to the Vice-President, Academic and Research Impact at HSN and HSNRI, you will help advance the key goal articulated in the 2019-2024 Strategic Plan of HSN and HSNRI (www.yourhsn.ca) to strengthen our Academic and Research Impact. We aspire to progress as an academic health sciences centre, through regional, provincial, national and international collaborations. Associated desired outcomes include fostering an inter-professional learning culture where every learner is welcomed and supported, championing a regional health innovation cluster, and supporting research efforts of researchers and medical staff that are favourably peer-reviewed, partially funded through external sources and involve collaborations. Support will include space and access to HSNRI scientists, inclusive of ICES North, statisticians, grant-writers and administrative staff. Collaborative research towards Cancer Solutions, Cardiovascular Health, Healthy Aging and Indigenous Health will be advanced.

You will provide operational leadership to a team of approximately 50 people and a budget of close to $10 million dollars. You will support the Vice-President, scientists, research leads, research chairs, the Director of IC/ES North and the Medical Director of the Simulation Laboratory. You will lead a team of managers in research services, research safety, ethics and compliance, clinical trials and the simulation laboratory, as well as staff supporting more than 2,000 medical and non-medical learners and the library, and other staff supporting academic and research activities. You will ensure that HSNRI policies and procedures remain updated and monitored, that deliverables of research contracts are met, and that principle investigators are encouraged and supported in developing competitive external research funding proposals and collaboration opportunities."
173,,"RESEARCH, PLANNING AND MARKETING DIRECTOR",,,GoodSeed International,,Alberta,Glassdoor,Research Director,,2022-03-30,,,,"RESEARCH, PLANNING AND MARKETING DIRECTOR
Oversees the research, planning and execution of marketing strategies and plans.
Provides research and insight into the needs of ministries, churches and believers on resources needed to share the good news.
Develops an ongoing plan for communications.
Coordinates the pricing, roll-out, distribution of resources around the world."
174,,"Director, Privacy and Access, PHSA Research and New Initiatives",,,PHSA,Healthcare Services & Hospitals,Vancouver,Glassdoor,Research Director,,2022-03-30,,,,"As per the current Public Health Order, full vaccination against COVID-19 is a condition of employment with PHSA as of October 26, 2021.

In accordance with the Mission, Vision and Values, and strategic directions of PHSA, safety, including both patient and employee safety, is a priority and a responsibility shared by everyone at PHSA’s Agencies/Divisions/Services. As such, the requirement to continuously improve quality and safety is inherent in all aspects of this position.

PHSA has a mandate to conduct world-class research, and deliver excellence in education and training as a provincial health authority and an academic health sciences organization, to support and underpin its ability to both develop evidence informed provincial clinical policy and delivery of high quality provincial clinical services.

Reporting to the Chief Administrative Officer, Research, the Director, Privacy and Access, Research and New Initiatives provides leadership, oversight and guidance to support the PHSA research community and the PHSA mandate in the field of privacy, bioethics and policy, working with multiple stakeholders across regional health authorities and the Ministry of Health as well as researchers, clinicians, data custodians and IT specialists and legal advisors. The Director, Privacy and Access plays a key role in ensuring that PHSA fulfills its mandate by enabling the sharing and analysis of data and encouraging innovation and new approaches."
175,,"Director, Market Research",,,Ipsos North America,Business Consulting,Toronto,Glassdoor,Research Director,,2022-03-30,,,,"At Ipsos, we make market research work. We know numbers. We understand people. And we succeed in delivering results. That’s why so many of the world’s leading brands and organizations look to us for their research needs.
Operating in over 80 countries, we’re a global leader in survey-based market research and one of the fastest-growing and most successful firms in the business. Our research focuses on five areas of specialty – advertising, marketing, public opinion, loyalty, and media – and our work focuses on our people and our clients.
Sound like the right place for your career? Share our passion. Share our success. And join us in being proud to be Ipsos
Director, Market Research
Downtown, Toronto

Required Skills

Required Experience"
176,,"Director, Pharmaceutical Research & Development",,,Acasti Pharma,,Canada,Glassdoor,Research Director,,2022-03-30,,,,"Job Opportunity Director - Pharmaceutical Research and Development
This is an exciting opportunity for a Director, R&D to join a late development stage, public specialty pharmaceutical company focused on rare and orphan diseases. We are looking for the best and brightest talent to join our dynamic team. If you’re looking to be a part of a rapidly growing company with an unwavering commitment to improving patients’ lives and a great place to work, we hope you’ll explore our career openings and learn more about Acasti Pharma.
About the Opportunity
This position at Acasti Pharma Inc. is located at North Brunswick, NJ, US R&D that oversight of formulation development, technical support for new product development and industrial support activities for future commercial products. The person selected for this position will report to the COO(US)."
177,,Director Strategic Advice - R&D Quality Assurance,,,AstraZeneca,Biotech & Pharmaceuticals,Mississauga,Glassdoor,Research Director,,2022-03-30,,,,"Do you have expertise in, and passion for Quality? Would you like to apply your expertise influencing strategic directions on quality and compliance being the GxP expert related to clinical activities in a company that follows the science and turns ideas into life changing medicines? Then AstraZeneca might be the one for you!
At AstraZeneca we’re dedicated to being a Great Place to Work. Where you are empowered to push the boundaries of science and unleash your entrepreneurial spirit. There’s no better place to make a difference to medicine, patients and society. An inclusive culture that champions diversity and collaboration. Always committed to lifelong learning, growth and development.
We are now recruiting for a Director Strategic Advice position to join our Strategic Advice team within R&D Quality Assurance. R&D QA is an independent global assurance function in AstraZeneca R&D maintaining the R&D Quality Management System and assessing quality based on audits, inspections and self-reported quality issues. We promote and strive towards a state where everyone acknowledges that quality is a competitive advantage, and that quality arises from every individual’s contribution to a ‘right-from-me’ mentality. If you enjoy challenging the way things are done want to pioneer a new future to meet global healthcare challenges this is the place for you."
178,,"Director, Medical Affairs (Canada)",,,"Novavax, Inc.",Biotech & Pharmaceuticals,Montreal,Glassdoor,Research Director,,2022-03-30,,,,"If you find science, speed, and success exhilarating, you have come to the right place.
Novavax, Inc (Nasdaq:NVAX) is a biotechnology company that creates transformational vaccines that address some of the world’s most pressing infectious diseases. We have more than a decade of experience contending with some of the world’s most devastating diseases, including COVID-19, seasonal influenza, RSV, Ebola, MERS, and SARS. Hard-won lessons and significant advances illustrate that our proven technology has tremendous potential to make a substantial contribution to public health worldwide.
Our scientists are committed to developing vaccine candidates for some of the world’s toughest viral threats by utilizing the power of our innovative recombinant nanoparticle vaccine platform. Our vaccine technology combines the power and speed of genetic engineering with the immunogenicity enhancing properties of our Matrix-M™ adjuvant to efficiently produce highly immunogenic particles targeting some of the most pressing viral infectious diseases."
179,,Director of Operations - User Research Lab,,,Ubisoft,Video Game Publishing,Montreal,Glassdoor,Research Director,"$83,402 /yr (est.)",2022-03-30,,,,"Job Description

At Ubisoft Montreal’s User Research Lab, we contribute to creating the best gaming experiences by putting players – their behaviours, motivations, and more – at the centre of the design process.
Working hand in hand with production teams, we deliver in-depth player insights to guide decision-making, combining state-of-the-art qualitative and quantitative analysis through a variety of methodologies and data sources to do so.
As an Operation Director at the User Research Lab, your mission will be to manage the operations pole of the department composed of transversal multi-disciplinary expert teams, totaling over 20 employees. This pole’s mission consists in empowering processes, tools and strategies to scale the impact of our research.
You will be in charge of managing your respective teams, translating the department’s strategic vision and direction into concrete objectives for their team, ensure the follow-up and development of their team members and ensuring optimal use and well being of their team."
180,,Director of Laboratory Medicine,,,Island Health,Healthcare Services & Hospitals,Victoria,Glassdoor,Research Director,$77.15 /hr (est.),2022-03-30,,,,"At Island Health, our Vision of excellent health and care for everyone, everywhere every time is at the heart of everything we do. We are looking for a DIRECTOR of LABORATORY MEDICINE who shares our Vision and is committed to improving public health for all the populations we serve.
Island Health exists to support and serve the people of Vancouver Island and the surrounding Islands by providing high quality programs, services and care and the people make our organization. Health care attracts smart, caring individuals who want to make a difference and help people. No matter what area of health care you are in, our multi- disciplinary team's work together to provide the best care to our patients and residents, At Island Health we believe our values guide our actions and relationships, shaping how we make decision and plan for the future. Our vision is, ""Excellent health and care for everyone, everywhere, every time"".
Island Health is an employer that knows our people make the organization. We are the Health Authority for all of Vancouver Island, one of the most livable regions in the world. The South Island is a vibrant urban center with an abundance of recreational and cultural opportunities. We are the largest employer on Vancouver Island with over 27,000 employees, 2.400 Physician partners and 3,000 volunteers and we provide health services to the 850,000 residents of Vancouver Island and adjacent coastal communities."
181,,"Director, Commercial Operations Lead (Mississauga, Canada)",,,Philips,Healthcare Services & Hospitals,Mississauga,Glassdoor,Research Director,,2022-03-30,,,,"Job Title
Director, Commercial Operations Lead (Mississauga, Canada)
Job Description
Effective January 1, 2022, all Canada.-based Philips employees are required to be fully vaccinated against COVID as a condition of employment at Philips. Employees with a documented medical condition or other protected human rights ground that prevent them from participating in COVID-19 vaccination may apply for accommodation. Philips Canada will consider accommodation requests on a case-by-case basis in accordance with applicable human rights legislation."
182,,Director of Toxicology,,,Sterling Hoffman,HR Consulting,Vancouver,Glassdoor,Research Director,"$53,767 /yr (est.)",2022-03-30,,,,"Job Description

A leading company in the biopharmaceutical industry is currently seeking a Director of Toxicology to join their team. The role will be challenging but also highly rewarding and this leader will be a key voice in the company. For the right executive, this is a fantastic opportunity with great growth prospects. Key duties include:

1) Develop overarching toxicology strategy and corporate toxicology policies and serve as a subject matter expert for toxicology, pharmacokinetics and pharmacodynamics of small and large molecule therapeutics
2) Oversee toxicology staff in their execution of toxicology studies
3) Provide operational direction and oversight to ensure that toxicology studies adhere to appropriate guidelines and regulatory test standards"
183,,Study Director - Study Management,,,Charles River Laboratories,Biotech & Pharmaceuticals,Laval,Glassdoor,Research Director,"$68,500 /yr (est.)",2022-03-30,,,,"At Charles River, we are passionate about improving the quality of people’s lives. When you join our global family, you will help create healthier lives for millions of patients and their families.

Charles River employees are innovative thinkers, who are dedicated to continuous learning and improvement. We will empower you with the resources you need to grow and develop in your career.

As a Charles River employee, you will be part of an industry-leading, customer-focused company at the forefront of drug development. Your skills will play a key role in bringing life-saving therapies to market faster through simpler, quicker, and more digitalized processes. Whether you are in lab operations, finance, IT, sales, or another area, when you work at Charles River, you will be the difference every day for patients across the globe."
184,,Laboratory Director,,,Merieux NutriSciences,Biotech & Pharmaceuticals,Dorval,Glassdoor,Research Director,"$90,000 /yr (est.)",2022-03-30,,,,"Diriger le Département de microbiologie Bâtir et construire une équipe de haut niveauDéfinir et mettre en place des gains d’efficacité et de productivitéDévelopper des talentsAssurer l’adhésion aux procédures normalisées d’exploitation et protocoles définisGarantir le respect des politiques de sécuritéSoutenir les services à la clientèle et des ventes en tant qu’expert techniqueTravailler, de manière rapide et fiable, avec d’autres départements, notamment la Gestion des produits et la Recherche pour s’inspirer de nouvelles méthodesOptimiser continuellement les tests afin de répondre aux attentes des clients en termes de vitesse et de qualitéTravailler en étroite collaboration avec le directeur de laboratoire pour la sélection, l’optimisation et la justification de l’équipement et toutes les autres ressources analytiques Compétences requises : Ce poste nécessite le bilinguisme français/anglais. Leadership, innovation, amélioration continue, excellence du service, générateur de solutions. Gestion : Le titulaire du poste supervise les gestionnaires de laboratoire et les collaborateurs indirectement subordonnés. Les responsabilités de supervision concernent l’embauche, le congédiement, la formation, la promotion, les mesures disciplinaires, la répartition et l’évaluation du travail à des fins de précision et d’exhaustivité.

Le titulaire du poste travaille avec l’ensemble des départements de l’entreprise pour obtenir de l’information et fournir des services de qualité aux clients. La coordination interne entre les diverses fonctions du laboratoire s’avère essentielle pour offrir des analyses les plus précises et opportunes possibles. Le titulaire du poste supervise le travail de l’ensemble des employés du laboratoire. Environnement de travail : Le titulaire du poste travaille dans un environnement de laboratoire offrant éclairage adéquat et contrôle de température.

Il peut occasionnellement être exposé aux matériaux, produits chimiques et émanations de laboratoire."
185,,scientific research director,,,Hamilton Kitchens and Bath,,Markham,Glassdoor,Research Director,$49.32 /hr (est.),2022-03-30,,,,"Additional Skills
Hire, train, direct and motivate staff
Area of Specialization
Scientific research
Specific Skills
Oversee the preparation of reports
Oversee the analysis of data and information"
186,,"Director, Economic Research",,,The Conference Board of Canada,Civic & Social Services,Remote,Glassdoor,Research Director,,2022-03-30,,,,"Employment opportunity: Permanent, Full-Time
Reports to: Vice President, Economic Research
Location: Remote work arrangement within Canada

We are currently seeking a Director to lead our fast paced and growing Economic Research practice. The Conference Board of Canada is the foremost applied research organization in Canada. Our research teams allow us to study complex issues from multiple perspectives, leveraging our proprietary models and cutting-edge methodologies, supported by a deep understanding of the market, political, and social context they occur. These deeply integrated insights help our clients create meaningful impact within their organization and industry. You will be leading a team of established economic experts and the brightest researchers to provide concrete, independent solutions to the toughest problems.
Our Ideal Candidate… a subject matter expert in economics, has proven success in project management and business development, and has people management experience. We are looking for someone with a strong work ethic, and who is looking to be a leader on a fast-paced team. Commitment to producing high quality work and demonstrating professional values in all aspects of work and interactions with colleagues and customers is a must.
We are a virtual organization and as a remote worker you must be comfortable and able to work 100 per cent of the time from a home office. To be successful as a remote worker you need to have a self-starter attitude, possess strong organizational and time management skills, and be a proactive communicator. Having a home office environment that provides for a productive, professional, and safe work environment during regular working/business hours is a requirement of this role.

About the Role
Leadership Responsibilities

Work closely with Executive Team lead in providing vision and leadership in advancing and growing the portfolio
Strategic orientation with the ability to executive and deliver results
Successfully execute on strategy to achieve goals. Meeting annual revenue, operating and stakeholder impact targets
Manage and evolve a team and oversee the day-to-day operations of the business unit
Demonstrate the values of the organization in all interactions with employees, internal and external stakeholders.

Operational Responsibilities

Anticipate and articulate the emerging trends and critical challenges Canadian leaders face regarding the labour market
Function as the lead subject matter expert and embrace the role of spokesperson for the Board speaking with authority and credibility at conferences, seminars, roundtables and media interviews related to economic impact analysis
Oversee and lead research projects varying in size, scope and complexity focusing on high quality, impactful projects and results
Contribute to the Board's body of knowledge by publishing briefings and reports
Communicate effectively with senior leaders across the organization.

Financial Responsibilities

Demonstrate sound financial management
Collaborate with the Executive Team lead and other members of the senior management team to anticipate, identify, develop and secure short, medium and long-term opportunities
Meet team’s annual revenue and operating targets
Secure funding for custom research projects.

About You


Solid understanding of economics and high-level issues in both the private and public sectors
Master’s degree and/or PhD in economics or a related discipline
Minimum of eight years of similar experience in a consulting or professional, customer focused environment
Outstanding interpersonal skills including the ability to communicate effectively with internal and external stakeholders at all levels
Proven success at managing a team of professional staff
Ability to communicate research findings to senior executives
Proven success at business development including the capacity to identify and implement new growth opportunities
Demonstrated success at the development and delivery of strategic goals and objectives
Extensive network of contacts with thought leaders and key national and international peer organizations
Demonstrated understanding of quantitative and qualitative research methodologies
Ability to write clearly, concisely and quickly - advanced writing skills are essential and published work would be a definite asset
Experience with leading complex projects from inception to completion
Proficiency in the use of computers in an MS Office environment
Availability to travel within in Canada is required
Bilingualism would be a definite asset
Having a home office environment that provides for a productive, professional, and safe work environment during regular working hours is a requirement of this role. This includes internet service and a reliable connection.

How to Apply
Applications must be submitted through our Careers’ page.
We value the unique skills, experiences, and insights that each employee brings to The Conference Board of Canada. We are committed to fostering an inclusive and accessible work environment where everyone feels valued, respected, and supported. If you require an accommodation at any point during the recruitment process, please email cbocjobs@conferenceboard.ca and we will work with you to meet your needs.
We wish to thank all applicants for their interest in The Conference Board of Canada. Please note that only those selected for an interview will be contacted.
E-mail us if you’re interested in this job"
187,,"Director, Academic and Research Impact",,,Health Sciences North.,Security & Protective,Canada,Glassdoor,Research Director,,2022-03-30,,,,"Director, Academic and Research Impact
Health Sciences North (HSN)
Health Sciences North Research Institute (HSNRI)

$123,883 - $145,743

Reporting to the Vice-President, Academic and Research Impact at HSN and HSNRI, you will help advance
the key goal articulated in the 2019-2024 Strategic Plan of HSN and HSNRI (www.yourhsn.ca) to
strengthen our Academic and Research Impact. We aspire to progress as an academic health sciences
centre, through regional, provincial, national and international collaborations. Associated desired
outcomes include fostering an inter-professional learning culture where every learner is welcomed and
supported, championing a regional health innovation cluster, and supporting research efforts of
researchers and medical staff that are favourably peer-reviewed, partially funded through external
sources and involve collaborations. Support will include space and access to HSNRI scientists, inclusive of
ICES North, statisticians, grant-writers and administrative staff. Collaborative research towards Cancer
Solutions, Cardiovascular Health, Healthy Aging and Indigenous Health will be advanced.

You will provide operational leadership to a team of approximately 50 people and a budget of close to
$10 million dollars. You will support the Vice-President, scientists, research leads, research chairs, the
Director of IC/ES North and the Medical Director of the Simulation Laboratory. You will lead a team of
managers in research services, research safety, ethics and compliance, clinical trials and the simulation
laboratory, as well as staff supporting more than 2,000 medical and non-medical learners and the library,
and other staff supporting academic and research activities. You will ensure that HSNRI policies and
procedures remain updated and monitored, that deliverables of research contracts are met, and that
principle investigators are encouraged and supported in developing competitive external research
funding proposals and collaboration opportunities.

You will work closely with administrative and medical directors and chiefs of medical departments at
HSN, peers at the Northern Ontario School of Medicine, Laurentian University, Cambrian College, Collège
Boréal and in other postsecondary institutions, partners and funders.

This is a great opportunity to help build momentum at one of Canada’s top 40 research hospitals, that
recently opened a new $20 million facility for HSNRI, and a new $27.9 million Labelle Innovation and
Learning Centre at HSN.

Ideal candidates will possess at least an undergraduate degree, supervisory experience, and prior
experience in an academic, research or innovation environment. A master’s degree or PhD and
bilingualism are assets.

The position will remain active until filled. The search committee will begin reviewing applicants on April
20, 2022."
188,,"Director of Policy, Research & Advocacy",,,Amnesty International Canada,,Ottawa,Glassdoor,Research Director,"$108,773 /yr (est.)",2022-03-30,,,,"*Director of Policy, Research & Advocacy*
Hours: Full-time (37.5 hours/week)
Duration: Permanent
Location: Ottawa or Toronto
Starting Salary: $108,773 per annum.
Travel: Some travel required as travel restrictions allow
Deadline: Applications accepted until 5pm (eastern time), Friday, April 15
The Director of Policy, Research and Advocacy will join Amnesty International Canadian Section (English Speaking) during an exciting time as the organization moves forward with its new strategic framework. This individual will work closely with the colleagues across the section to implement improved processes, practices, systems, and tools within the Programs department to ensure they are equitable, transparent, and efficient."
189,,Research Director,,,MD Analytics,Advertising & Public Relations,Montreal,Glassdoor,Research Director,"$56,554 /yr (est.)",2022-03-30,,,,"MD Analytics is a leading international healthcare and pharmaceutical market research agency.

Over the past two decades, MD Analytics has grown to be one of the largest and most respected research agencies in Canada, being recognized for exceptional quality in reporting and client services.

To support current growth, we are seeking an experienced market researcher with a passion for healthcare, the ability to support and grow established accounts, and the skills to direct a rapidly growing team of remote researchers.

The Opportunity: Research Director (Permanent Remote Position, Greater Montreal Area)"
190,,"Director, Organizational Research IT",,,National Research Council Canada,Government Agencies,Ottawa,Glassdoor,Research Director,"$137,800 /yr (est.)",2022-03-30,,,,"Help bring research to life and drive your career forward with the National Research Council of Canada (NRC), Canada's largest research and technology organization.

We are looking for a Director, Organizational Research IT - the successful candidate would be someone who shares our core values of Integrity, Excellence, Respect and Creativity.
Position Description
The Director, Organizational Research IT is accountable for ensuring that NRC research is effectively enabled by information technology (IT) infrastructure, Information Management (IM) Data, tools, and services. This includes managing all IT/IM and Data elements of the KITS digital pillar targeting Excellence in Research and Innovation, including providing secretariat support for digital research governance, translating governance decisions into action, maintaining an effective self-serve cloud capability in support of NRC research, coordinating research IT project intake, providing leadership for optimizing use of research software across the NRC, collaborating closely with external and internal partners to meet research clients’ IM/IT and data requirements, and providing leadership and vision for planning the continuous improvement and evolution of the research IT service suite of tools and services.

The Director, Organizational Research IT will also need to liaise with numerous external organizations, such as but not limited to SSC, other GC SBDAs, Academic institutions, DRAC to name a few."
191,,"Director of Diversity, Equity and Inclusion",,,WildBrain,Film Production,Vancouver,Glassdoor,Research Director,"$53,683 /yr (est.)",2022-03-30,,,,"Overview:
WildBrain is looking for a Director of Diversity, Equity and Inclusion to support our animation and live action Development and Production teams. Reporting to the our Chief Content Officer, you will lead our Content DEI strategy, vetting our scripts and creative materials. You will also establish a framework that our productions are able to leverage to ensure that the content we produce represents diversity, equity and inclusion authentically and appropriately. Finally, you will help to guide Studio DEI strategy and will oversee the implementation of a variety of programs.

Find a job that let’s your imagination run wild!
WildBrain Studios produces fan-favorite animation and award-winning content that kids and families love in every corner of the globe. We love what we do and it shows in the quality content we produce! Our custom-built Vancouver studio in beautiful British Columbia is a wonderful backdrop for our artists, but it doesn’t end there, we have employees working remotely across BC, Canada, and the world! Our artist-centric culture means we invest in our people, we provide training and growth opportunities, a healthy work-life balance, and fun activities throughout the year to meet, mingle and get creative with your team. If you like what you are reading so far, well buckle up, we’re just getting started.
Responsibilities:
Qualifications:"
192,,Director of Commercial Real Estate Research,,,Marcus & Millichap,Real Estate,Vancouver,Glassdoor,Research Director,,2022-03-30,,,,"Marcus & Millichap, a leading commercial real estate brokerage and financing services company with nearly 2,000 investment sales and financing professionals in 80 offices in Canada and the United States, is seeking a Director of Canada Research based in either the Toronto or Vancouver office.

Marcus & Millichap is seeking candidates to join its industry-leading Research Services team. We are looking for people who share our passion for analyzing and interpreting economic, commercial real estate and investment data for key trends, then synthesizing it into reports, analyses and presentations that investors can use to make better-informed commercial real estate investment decisions.

Summary:
The Director of Canada Research is responsible for leading commercial real estate market analytics and intelligence initiatives throughout Canada. The Director will oversee the gathering, evaluation and interpretation of various economic and commercial real estate information sources, then translate the synthesized interpretation into a variety of reports, analytics and presentations. This position reports to the Vice President, Director of Research Operations (in the U.S.) and will supervise research personnel in Canada."
193,,Research and Innovation Director,,,University of Alberta,Colleges & Universities,Edmonton,Glassdoor,Research Director,"$89,736 /yr (est.)",2022-03-30,,,,"ENG Dean Of Engineering
Competition No. -
A100147651

Closing Date -
Will remain open until filled.



While this position welcomes applications from the public, please note that preference will be given to current employees at the University of Alberta. Please indicate your internal status using the ""Advertisement"" drop down menu when applying.



COVID-19 Vaccination: Proof of full vaccination against COVID-19 in compliance with the University’s COVID-19 Vaccination Directive. Fully Vaccinated means a status an individual achieves 14 days after having received the recommended number of doses of a COVID-19 vaccine approved by Health Canada or the World Health Organization, and requires the individual to maintain the recommended number and type of vaccine doses as updated and required by Health Canada thereafter."
194,,Qualitative Research Director,,,Maru,Research & Development,Toronto,Glassdoor,Research Director,"$70,820 /yr (est.)",2022-03-30,,,,"Maru/Matchbox, a Maru Group company, has been pushing the boundaries of the customer market insights space for over a decade. Unifying deep sector expertise with cloud-based customer insights. We take a results-focused, consultative approach to help clients better understand what motivates their customers and influences their markets, so they can act decisively and win.

Research Director

We are seeking a Research Director to become a member of the growing qualitative team. This person will hold a client-facing position, leading & supporting innovative digital qualitative research as well as in-person (when safely conducted) as part of our Qualitative team. As a member of this strategic team, you will influence our future growth and success by supporting existing strategic client engagements. You will influence research proposals, study design, moderation, data structuring and analysis, recommendations, and presenting results. As a trained and self-sufficient qualitative researcher with proven experience meeting strategic client needs, you have a reputation for impeccable client management, creativity, attention to detail, and strategic insight in delivering research results and consultative recommendations. In short, providing proactive, creative, and enthusiastic service that wows your clients and your team."
195,,"Director, Research and Thought Leadership",,,CPA Ontario,,Toronto,Glassdoor,Research Director,,2022-03-30,,,,"An Opportunity To
Shape The Debate on Issues That Matter
The Director, Research and Thought Leadership will be responsible for defining a compelling and future-focused thought leadership program on issues that matter to our profession and to the business world at large – from ESG and the intangible economy, to the role of leadership, purpose and values-driven behavior in driving trust.
Reporting to the EVP, Chief Communications & Sustainability Officer, the Director, Research and Thought Leadership will lead the strategy, stakeholder management, and oversight of our Thought Leadership program, including research, content creation, synthesizing and packaging of content into compelling narratives, whitepapers and engagements."
196,,"Director, Biometric Research",,,Munich Re,Insurance Operators,Toronto,Glassdoor,Research Director,"$88,386 /yr (est.)",2022-03-30,,,,"Director, Biometric Research
The Biometric Research team is looking for a Director on their team in Toronto.

Location
Toronto , Canada
Directors lead a team of actuaries to complete North American experience studies, assumption development, support reinsurance pricing and to conduct research projects.
This position has direct reports who are junior and/or senior Actuarial Associate/Actuaries.
The Director’s reports may work with other Biometric Research Directors and vice versa based on project and quote opportunities."
197,,"Scientific Director, Research, Biologic Discovery – Experimental Immunology",,,Amgen,Biotech & Pharmaceuticals,Burnaby,Glassdoor,Research Director,,2022-03-30,,,,"Career Category
Scientific
Job Description
HOW MIGHT YOU DEFY IMAGINATION?

If you feel like you’re part of something bigger, it’s because you are. At Amgen, our shared mission—to serve patients—drives all that we do. It is key to our becoming one of the world’s leading biotechnology companies. We are global collaborators who achieve together—researching, manufacturing, and delivering ever-better products that reach over 10 million patients worldwide. It’s time for a career you can be proud of. Join us.











."
198,,"Director, UX Research",,,1Password,Computer Hardware Development,Remote,Glassdoor,Research Director,,2022-03-30,,,,"Over 100,000 businesses and millions of people use 1Password to protect their most important information, and we believe those people – and the companies they work for – shouldn’t have to choose between security and productivity. We see security as a human challenge, rather than a technological one. It’s hard work, but our mission has always been to ease the tension between security and convenience and help people navigate the digital world without fear or friction. Human-centric security is part of our DNA, but human-centricity is also the backbone of our culture. We encourage big ideas and new ways of working that help us to make the online world a safer place for everyone.

The UX Research team works across the UX and design department and is responsible for the first phase of the design thinking process, laying the groundwork with which features can be defined and designed. Evolving what human centric security looks like and helping deliver our award winning user experience to businesses and consumers.

We’re looking for a research leader that has experience growing and leading a team. This is an opportunity to mentor and grow our UX research team as well as mature our practices and processes for research."
199,,Lab Director,,,Inspire Diagnostics,,Vancouver,Glassdoor,Research Director,$57.50 /hr (est.),2022-03-30,,,,"Responsibilities:
Responsible for day-to-day supervision or oversight of the laboratory operation and personnel performing testing and reporting test results.
Additional:
Ensure that all remedial actions are taken whenever test systems deviate from the laboratory's established performance specifications
Ensure that patient test results are not reported until all corrective actions have been taken and the test system is properly functioning;
Providing orientation and guidance to all testing personnel
Additional duties as assigned"
200,,"Director, Applied Research",,,Lakeland College,Colleges & Universities,Vermilion,Glassdoor,Research Director,"$35,717 /yr (est.)",2022-03-30,,,,"As a global leader in student-managed learning opportunities, we are committed to developing leaders at Lakeland College. It’s something we excel at because of our exceptional team. Their passion and commitment to academic excellence, innovation and achievement is what sets Lakeland apart, as an educator and an employer. Join our team and be part of helping our students take the lead not only into the future, but today.
Key Responsibilities
Provides strategic leadership in formulating the goals, objectives, and policies for applied research activities at the College that are consistent with the overall strategic plan
Building and supervising a high functioning team of researchers and staff
Advancement of applied research with a focus on commercial agriculture - including project and grant administration, financial management and reporting, research communications, stakeholder relations, faculty and student engagement, as well as integration of applied research into academic programming"
