,text,label,job_title,skill
24321,modernization,EXPERIENCE,Mainframe Modernization Architect,0
24322,role,REQUIRED,Mainframe Modernization Architect,0
24324,apis,KNOWLEDGE,Mainframe Modernization Architect,0
24326,client s,EXPERIENCE,Mainframe Modernization Architect,0
24327,in-depth,UNDERSTANDING,Mainframe Modernization Architect,0
24329,technical and professional,EXPERTISE,Mainframe Modernization Architect,0
24330,hands-on technical,EXPERIENCE,Mainframe Modernization Architect,0
24331,mainframe,EXPERIENCE,Mainframe Modernization Architect,0
24332,other legacy systems,EXPERIENCE,Mainframe Modernization Architect,0
24333,,EXPERIENCE,Mainframe Modernization Architect,0
24334,linux,KNOWLEDGE,Mainframe Modernization Architect,0
24335,data modernization rdbms,EXPERIENCE,Mainframe Modernization Architect,0
24337,canada,EXPERIENCE,Mainframe Modernization Architect,0
24338,sponsorship,EXPERIENCE,Mainframe Modernization Architect,0
24339,deep,EXPERTISE,Mainframe Modernization Architect,0
24340,many industries,EXPERTISE,Mainframe Modernization Architect,0
24342,technical account management,EXPERIENCE,Solution Architect - Enterprise (Remote - Dallas/Ft Worth),0
24343,solutions engineering,EXPERIENCE,Solution Architect - Enterprise (Remote - Dallas/Ft Worth),0
24344,technical customer,EXPERIENCE,Solution Architect - Enterprise (Remote - Dallas/Ft Worth),0
24345,success,EXPERIENCE,Solution Architect - Enterprise (Remote - Dallas/Ft Worth),0
24346,software product,EXPERIENCE,Solution Architect - Enterprise (Remote - Dallas/Ft Worth),0
24347,experience,EXPERIENCE,Solution Architect - Enterprise (Remote - Dallas/Ft Worth),0
24348,modern data stack,EXPERIENCE,Solution Architect - Enterprise (Remote - Dallas/Ft Worth),0
24351,data space - cloud infrastructure,UNDERSTANDING,Solution Architect - Enterprise (Remote - Dallas/Ft Worth),0
24352,database technologies,EXPERIENCE,Solution Architect - Enterprise (Remote - Dallas/Ft Worth),0
24353,visualisation tools,EXPERIENCE,Solution Architect - Enterprise (Remote - Dallas/Ft Worth),0
24354,other enabling,EXPERIENCE,Solution Architect - Enterprise (Remote - Dallas/Ft Worth),0
24355,complex software product,EXPERIENCE,Solution Architect - Enterprise (Remote - Dallas/Ft Worth),0
24356,solutions,EXPERIENCE,Solution Architect - Enterprise (Remote - Dallas/Ft Worth),0
24357,gathering requirements,EXPERIENCE,Solution Architect - Enterprise (Remote - Dallas/Ft Worth),0
24358,sql,EXPERTISE,Solution Architect - Enterprise (Remote - Dallas/Ft Worth),0
24359,cloud data warehouses,KNOWLEDGE,Solution Architect - Enterprise (Remote - Dallas/Ft Worth),0
24360,cloud provider services aws,EXPERIENCE,Solution Architect - Enterprise (Remote - Dallas/Ft Worth),0
24361,google,EXPERIENCE,Solution Architect - Enterprise (Remote - Dallas/Ft Worth),0
24362,azure,EXPERIENCE,Solution Architect - Enterprise (Remote - Dallas/Ft Worth),0
24363,etlelt tools,EXPERIENCE,Solution Architect - Enterprise (Remote - Dallas/Ft Worth),0
24364,data modelingengineering,EXPERIENCE,Solution Architect - Enterprise (Remote - Dallas/Ft Worth),0
24365,data sciencemachine learning,EXPERIENCE,Solution Architect - Enterprise (Remote - Dallas/Ft Worth),0
24366,api consumption,EXPERIENCE,Solution Architect - Enterprise (Remote - Dallas/Ft Worth),0
24367,python preferred,EXPERIENCE,Solution Architect - Enterprise (Remote - Dallas/Ft Worth),0
24368,general networking knowledge,EXPERIENCE,Solution Architect - Enterprise (Remote - Dallas/Ft Worth),0
24369,cloud saas applications zendesk,EXPERIENCE,Solution Architect - Enterprise (Remote - Dallas/Ft Worth),0
24370,salesforce,EXPERIENCE,Solution Architect - Enterprise (Remote - Dallas/Ft Worth),0
24371,marketo,EXPERIENCE,Solution Architect - Enterprise (Remote - Dallas/Ft Worth),0
24372,etc,EXPERIENCE,Solution Architect - Enterprise (Remote - Dallas/Ft Worth),0
24373,perks,EXPERIENCE,Solution Architect - Enterprise (Remote - Dallas/Ft Worth),0
24374,paid,EXPERIENCE,Solution Architect - Enterprise (Remote - Dallas/Ft Worth),0
24375,medical,EXPERIENCE,Solution Architect - Enterprise (Remote - Dallas/Ft Worth),0
24376,dental,EXPERIENCE,Solution Architect - Enterprise (Remote - Dallas/Ft Worth),0
24377,vision,EXPERIENCE,Solution Architect - Enterprise (Remote - Dallas/Ft Worth),0
24378,basic life insurance,EXPERIENCE,Solution Architect - Enterprise (Remote - Dallas/Ft Worth),0
24381,fundamental data systems architecture,UNDERSTANDING,Solution Architect - Data Tech,0
24382,"data, analytics, integration technologies",EXPERIENCE,Solution Architect - Data Tech,0
24383,broad,KNOWLEDGE,Solution Architect - Data Tech,0
24384,foundational technology domains,KNOWLEDGE,Solution Architect - Data Tech,0
24385,infrastructure,EXPERIENCE,Solution Architect - Data Tech,0
24386,code tools,EXPERIENCE,Solution Architect - Data Tech,0
24388,containerization,UNDERSTANDING,Solution Architect - Data Tech,0
24389,kubernetes,EXPERIENCE,Solution Architect - Data Tech,0
24390,dataops,EXPERIENCE,Solution Architect - Data Tech,0
24391,mlops,EXPERIENCE,Solution Architect - Data Tech,0
24392,positive,EXPERIENCE,Solution Architect - Data Tech,0
24393,our customers,EXPERIENCE,Solution Architect - Data Tech,0
24394,accessible candidate,EXPERIENCE,Solution Architect - Data Tech,0
24396,gaming or hospitality industries,EXPERIENCE,Enterprise Data Architect,0
24398,data security,EXPERIENCE,Enterprise Data Architect,0
24399,quality,EXPERIENCE,Enterprise Data Architect,0
24400,governance models,EXPERIENCE,Enterprise Data Architect,0
24401,data warehousing,EXPERIENCE,Enterprise Data Architect,0
24402,enterprise system architecture design,EXPERIENCE,Enterprise Data Architect,0
24403,existing enterprise data foundation,EXPERIENCE,Enterprise Data Architect,0
24404,consumer data domain,EXPERIENCE,Enterprise Data Architect,0
24405,dimensional data warehouse deep,EXPERIENCE,Enterprise Data Architect,0
24406,sql server database engines msft,EXPERIENCE,Enterprise Data Architect,0
24407,preferred detailed,UNDERSTANDING,Enterprise Data Architect,0
24408,data governance,UNDERSTANDING,Enterprise Data Architect,0
24409,data privacy,EXPERIENCE,Enterprise Data Architect,0
24410,concepts gaming or hospitality domain experience,UNDERSTANDING,Enterprise Data Architect,0
24411,gaming management systems gms,EXPERIENCE,Enterprise Data Architect,0
24413,sustainable results,EXPERIENCE,Enterprise Data Architect,0
24414,technical ideas,EXPERIENCE,Enterprise Data Architect,0
24415,technology,EXPERIENCE,Enterprise Data Architect,0
24416,language,EXPERIENCE,Enterprise Data Architect,0
24417,technical account management,EXPERIENCE,Solution Architect - Enterprise (Remote - Kansas City),0
24418,solutions engineering,EXPERIENCE,Solution Architect - Enterprise (Remote - Kansas City),0
24419,technical customer,EXPERIENCE,Solution Architect - Enterprise (Remote - Kansas City),0
24420,success,EXPERIENCE,Solution Architect - Enterprise (Remote - Kansas City),0
24421,software product,EXPERIENCE,Solution Architect - Enterprise (Remote - Kansas City),0
24422,experience,EXPERIENCE,Solution Architect - Enterprise (Remote - Kansas City),0
24423,modern data stack,EXPERIENCE,Solution Architect - Enterprise (Remote - Kansas City),0
24426,data space - cloud infrastructure,UNDERSTANDING,Solution Architect - Enterprise (Remote - Kansas City),0
24427,database technologies,EXPERIENCE,Solution Architect - Enterprise (Remote - Kansas City),0
24428,visualisation tools,EXPERIENCE,Solution Architect - Enterprise (Remote - Kansas City),0
24429,other enabling,EXPERIENCE,Solution Architect - Enterprise (Remote - Kansas City),0
24430,complex software product,EXPERIENCE,Solution Architect - Enterprise (Remote - Kansas City),0
24431,solutions,EXPERIENCE,Solution Architect - Enterprise (Remote - Kansas City),0
24432,gathering requirements,EXPERIENCE,Solution Architect - Enterprise (Remote - Kansas City),0
24433,sql,EXPERTISE,Solution Architect - Enterprise (Remote - Kansas City),0
24434,cloud data warehouses,KNOWLEDGE,Solution Architect - Enterprise (Remote - Kansas City),0
24435,cloud provider services aws,EXPERIENCE,Solution Architect - Enterprise (Remote - Kansas City),0
24436,google,EXPERIENCE,Solution Architect - Enterprise (Remote - Kansas City),0
24437,azure,EXPERIENCE,Solution Architect - Enterprise (Remote - Kansas City),0
24438,etlelt tools,EXPERIENCE,Solution Architect - Enterprise (Remote - Kansas City),0
24439,data modelingengineering,EXPERIENCE,Solution Architect - Enterprise (Remote - Kansas City),0
24440,data sciencemachine learning,EXPERIENCE,Solution Architect - Enterprise (Remote - Kansas City),0
24441,api consumption,EXPERIENCE,Solution Architect - Enterprise (Remote - Kansas City),0
24442,python preferred,EXPERIENCE,Solution Architect - Enterprise (Remote - Kansas City),0
24443,general networking knowledge,EXPERIENCE,Solution Architect - Enterprise (Remote - Kansas City),0
24444,cloud saas applications zendesk,EXPERIENCE,Solution Architect - Enterprise (Remote - Kansas City),0
24445,salesforce,EXPERIENCE,Solution Architect - Enterprise (Remote - Kansas City),0
24446,marketo,EXPERIENCE,Solution Architect - Enterprise (Remote - Kansas City),0
24447,etc,EXPERIENCE,Solution Architect - Enterprise (Remote - Kansas City),0
24448,perks,EXPERIENCE,Solution Architect - Enterprise (Remote - Kansas City),0
24449,paid,EXPERIENCE,Solution Architect - Enterprise (Remote - Kansas City),0
24450,medical,EXPERIENCE,Solution Architect - Enterprise (Remote - Kansas City),0
24451,dental,EXPERIENCE,Solution Architect - Enterprise (Remote - Kansas City),0
24452,vision,EXPERIENCE,Solution Architect - Enterprise (Remote - Kansas City),0
24453,basic life insurance,EXPERIENCE,Solution Architect - Enterprise (Remote - Kansas City),0
24454,technical account management,EXPERIENCE,Solution Architect - Enterprise (Remote - Philadelphia),0
24455,solutions engineering,EXPERIENCE,Solution Architect - Enterprise (Remote - Philadelphia),0
24456,technical customer,EXPERIENCE,Solution Architect - Enterprise (Remote - Philadelphia),0
24457,success,EXPERIENCE,Solution Architect - Enterprise (Remote - Philadelphia),0
24458,software product,EXPERIENCE,Solution Architect - Enterprise (Remote - Philadelphia),0
24459,experience,EXPERIENCE,Solution Architect - Enterprise (Remote - Philadelphia),0
24460,modern data stack,EXPERIENCE,Solution Architect - Enterprise (Remote - Philadelphia),0
24463,data space - cloud infrastructure,UNDERSTANDING,Solution Architect - Enterprise (Remote - Philadelphia),0
24464,database technologies,EXPERIENCE,Solution Architect - Enterprise (Remote - Philadelphia),0
24465,visualisation tools,EXPERIENCE,Solution Architect - Enterprise (Remote - Philadelphia),0
24466,other enabling,EXPERIENCE,Solution Architect - Enterprise (Remote - Philadelphia),0
24467,complex software product,EXPERIENCE,Solution Architect - Enterprise (Remote - Philadelphia),0
24468,solutions,EXPERIENCE,Solution Architect - Enterprise (Remote - Philadelphia),0
24469,gathering requirements,EXPERIENCE,Solution Architect - Enterprise (Remote - Philadelphia),0
24470,sql,EXPERTISE,Solution Architect - Enterprise (Remote - Philadelphia),0
24471,cloud data warehouses,KNOWLEDGE,Solution Architect - Enterprise (Remote - Philadelphia),0
24472,cloud provider services aws,EXPERIENCE,Solution Architect - Enterprise (Remote - Philadelphia),0
24473,google,EXPERIENCE,Solution Architect - Enterprise (Remote - Philadelphia),0
24474,azure,EXPERIENCE,Solution Architect - Enterprise (Remote - Philadelphia),0
24475,etlelt tools,EXPERIENCE,Solution Architect - Enterprise (Remote - Philadelphia),0
24476,data modelingengineering,EXPERIENCE,Solution Architect - Enterprise (Remote - Philadelphia),0
24477,data sciencemachine learning,EXPERIENCE,Solution Architect - Enterprise (Remote - Philadelphia),0
24478,api consumption,EXPERIENCE,Solution Architect - Enterprise (Remote - Philadelphia),0
24479,python preferred,EXPERIENCE,Solution Architect - Enterprise (Remote - Philadelphia),0
24480,general networking knowledge,EXPERIENCE,Solution Architect - Enterprise (Remote - Philadelphia),0
24481,cloud saas applications zendesk,EXPERIENCE,Solution Architect - Enterprise (Remote - Philadelphia),0
24482,salesforce,EXPERIENCE,Solution Architect - Enterprise (Remote - Philadelphia),0
24483,marketo,EXPERIENCE,Solution Architect - Enterprise (Remote - Philadelphia),0
24484,etc,EXPERIENCE,Solution Architect - Enterprise (Remote - Philadelphia),0
24485,perks,EXPERIENCE,Solution Architect - Enterprise (Remote - Philadelphia),0
24486,paid,EXPERIENCE,Solution Architect - Enterprise (Remote - Philadelphia),0
24487,medical,EXPERIENCE,Solution Architect - Enterprise (Remote - Philadelphia),0
24488,dental,EXPERIENCE,Solution Architect - Enterprise (Remote - Philadelphia),0
24489,vision,EXPERIENCE,Solution Architect - Enterprise (Remote - Philadelphia),0
24490,basic life insurance,EXPERIENCE,Solution Architect - Enterprise (Remote - Philadelphia),0
24491,"simple, intuitive, consistent user",EXPERIENCE,Senior Solutions Architect-1,0
24493,large and complex programs,EXPERTISE,Senior Solutions Architect-1,0
24494,projects,EXPERIENCE,Senior Solutions Architect-1,0
24495,subject matter,EXPERTISE,Senior Solutions Architect-1,0
24496,architecture approaches,EXPERTISE,Senior Solutions Architect-1,0
24497,current information technology techniques,KNOWLEDGE,Senior Solutions Architect-1,0
24499,design,EXPERIENCE,Senior Solutions Architect-1,0
24500,implementation,EXPERIENCE,Senior Solutions Architect-1,0
24502,complex initiatives,EXPERIENCE,Senior Solutions Architect-1,0
24503,,EXPERIENCE,Senior Solutions Architect-1,0
24504,higher level education,EXPERIENCE,Senior Solutions Architect-1,0
24505,public sector environments,EXPERIENCE,Senior Solutions Architect-1,0
24506,,EXPERIENCE,Senior Solutions Architect-1,0
24507,customer relationship management crm,EXPERIENCE,Senior Solutions Architect-1,0
24508,utility management systems,EXPERIENCE,Senior Solutions Architect-1,0
24509,student information systems,EXPERIENCE,Senior Solutions Architect-1,0
24511,business process,KNOWLEDGE,Senior Solutions Architect-1,0
24513,business,EXPERIENCE,"AWS Senior Solutions Architect, Financial Services, AWS Canada",0
24514,products,EXPERIENCE,"AWS Senior Solutions Architect, Financial Services, AWS Canada",0
24515,technical challenges,EXPERIENCE,"AWS Senior Solutions Architect, Financial Services, AWS Canada",0
24517,aws ecosystem,KNOWLEDGE,"AWS Senior Solutions Architect, Financial Services, AWS Canada",0
24519,customer meetings,REQUIRED,"AWS Senior Solutions Architect, Financial Services, AWS Canada",0
24520,professional or military work,EXPERIENCE,"AWS Senior Solutions Architect, Financial Services, AWS Canada",0
24521,applications,EXPERIENCE,"AWS Senior Solutions Architect, Financial Services, AWS Canada",0
24522,infrastructures,EXPERIENCE,"AWS Senior Solutions Architect, Financial Services, AWS Canada",0
24523,non-technical audiences,EXPERIENCE,"AWS Senior Solutions Architect, Financial Services, AWS Canada",0
24524,software development tools,KNOWLEDGE,"AWS Senior Solutions Architect, Financial Services, AWS Canada",0
24525,industry,EXPERTISE,Head Of Engineering,0
24526,world-class workplace,EXPERIENCE,Head Of Engineering,0
24527,confidence,EXPERIENCE,Head Of Engineering,0
24530,field,EXPERIENCE,Head Of Engineering,0
24532,how to leverage data,UNDERSTANDING,Head Of Engineering,0
24533,leadership role,EXPERIENCE,Head Of Engineering,0
24535,high performing customer,EXPERIENCE,Head Of Engineering,0
24536,applications deep technical,UNDERSTANDING,Head Of Engineering,0
24537,software development,UNDERSTANDING,Head Of Engineering,0
24538,scalable modern cloud-based data platform architectures,UNDERSTANDING,Head Of Engineering,0
24539,azure,EXPERIENCE,Head Of Engineering,0
24540,,ABILITY,Head Of Engineering,0
24541,analytical dashboards,EXPERIENCE,Head Of Engineering,0
24543,plans,EXPERIENCE,Head Of Engineering,0
24544,roadmaps,EXPERIENCE,Head Of Engineering,0
24545,strategies,EXPERIENCE,Head Of Engineering,0
24546,senior level,EXPERIENCE,Head Of Engineering,0
24547,architecture,EXPERIENCE,Head Of Engineering,0
24548,development,EXPERIENCE,Head Of Engineering,0
24549,business planning have,EXPERIENCE,Head Of Engineering,0
24551,java architect,EXPERIENCE,Java Architect,0
24553,java,EXPERIENCE,Java Architect,0
24554,jee,EXPERT,Java Architect,0
24556,public cloud,EXPERIENCE,Java Architect,0
24558,capital markets systems,EXPERTISE,Java Architect,0
24559,technology managed services,EXPERIENCE,Java Architect,0
24560,consulting,EXPERIENCE,Java Architect,0
24561,technical and professional,EXPERTISE,Mainframe Chief Architect,0
24563,mainframe environments,EXPERIENCE,Mainframe Chief Architect,0
24564,general,UNDERSTANDING,Mainframe Chief Architect,0
24565,other data center platforms,UNDERSTANDING,Mainframe Chief Architect,0
24566,general,UNDERSTANDING,Mainframe Chief Architect,0
24567,public cloud infrastructure,UNDERSTANDING,Mainframe Chief Architect,0
24568,software engineering,EXPERIENCE,Mainframe Chief Architect,0
24569,it architect professional,EXPERIENCE,Mainframe Chief Architect,0
24570,technical and professional,EXPERIENCE,Mainframe Chief Architect,0
24572,technical consultant,EXPERIENCE,Mainframe Chief Architect,0
24574,telecom,EXPERIENCE,Mainframe Chief Architect,0
24575,financial sector,EXPERIENCE,Mainframe Chief Architect,0
24577,canada,EXPERIENCE,Mainframe Chief Architect,0
24578,sponsorship,EXPERIENCE,Mainframe Chief Architect,0
24580,ibm platforms,KNOWLEDGE,Mainframe Modernization Architect,0
24582,legacy deployments,KNOWLEDGE,Mainframe Modernization Architect,0
24583,modernization techniques,EXPERIENCE,Mainframe Modernization Architect,0
24584,related tools,EXPERIENCE,Mainframe Modernization Architect,0
24585,approaches,EXPERIENCE,Mainframe Modernization Architect,0
24587,modernization,EXPERIENCE,Mainframe Modernization Architect,0
24588,role,REQUIRED,Mainframe Modernization Architect,0
24590,apis,KNOWLEDGE,Mainframe Modernization Architect,0
24592,client s,EXPERIENCE,Mainframe Modernization Architect,0
24593,in-depth,UNDERSTANDING,Mainframe Modernization Architect,0
24595,technical and professional,EXPERTISE,Mainframe Modernization Architect,0
24596,hands-on technical,EXPERIENCE,Mainframe Modernization Architect,0
24597,mainframe,EXPERIENCE,Mainframe Modernization Architect,0
24598,other legacy systems,EXPERIENCE,Mainframe Modernization Architect,0
24599,,EXPERIENCE,Mainframe Modernization Architect,0
24600,linux,KNOWLEDGE,Mainframe Modernization Architect,0
24601,data modernization rdbms,EXPERIENCE,Mainframe Modernization Architect,0
24603,canada,EXPERIENCE,Mainframe Modernization Architect,0
24604,sponsorship,EXPERIENCE,Mainframe Modernization Architect,0
24605,deep,EXPERTISE,Mainframe Modernization Architect,0
24606,many industries,EXPERTISE,Mainframe Modernization Architect,0
24608,great,EXPERIENCE,"Manager, HR Data Solutions / Chef de service – Solutions – Données RH",0
24609,air canada s employees,EXPERIENCE,"Manager, HR Data Solutions / Chef de service – Solutions – Données RH",0
24610,leading technical,EXPERT,"Manager, HR Data Solutions / Chef de service – Solutions – Données RH",0
24611,hr manager,EXPERIENCE,"Manager, HR Data Solutions / Chef de service – Solutions – Données RH",0
24612,multiple technologies,KNOWLEDGE,"Manager, HR Data Solutions / Chef de service – Solutions – Données RH",0
24614,technical lead,EXPERIENCE,"Manager, HR Data Solutions / Chef de service – Solutions – Données RH",0
24616,data structures,UNDERSTANDING,"Manager, HR Data Solutions / Chef de service – Solutions – Données RH",0
24617,design patterns,EXPERIENCE,"Manager, HR Data Solutions / Chef de service – Solutions – Données RH",0
24618,web application security,EXPERIENCE,"Manager, HR Data Solutions / Chef de service – Solutions – Données RH",0
24619,continuous integration environments,EXPERIENCE,"Manager, HR Data Solutions / Chef de service – Solutions – Données RH",0
24620,microservices,EXPERIENCE,"Manager, HR Data Solutions / Chef de service – Solutions – Données RH",0
24621,azure devops,EXPERIENCE,"Manager, HR Data Solutions / Chef de service – Solutions – Données RH",0
24623,it,EXPERTISE,Integrations Architect,0
24624,capital projects,EXPERTISE,Integrations Architect,0
24625,architecture planning,EXPERTISE,Integrations Architect,0
24626,current information technology techniques,KNOWLEDGE,Integrations Architect,0
24627,specialized positions,REQUIRED,Integrations Architect,0
24628,related,EXPERIENCE,Integrations Architect,0
24629,supervisory,EXPERIENCE,Integrations Architect,0
24630,technical,EXPERTISE,Integrations Architect,0
24631,highly specialized area,EXPERTISE,Integrations Architect,0
24633,integration architecture,EXPERIENCE,Integrations Architect,0
24634,experience,EXPERIENCE,Integrations Architect,0
24635,multiple organizational transformation initiatives,EXPERIENCE,Integrations Architect,0
24636,,EXPERIENCE,Integrations Architect,0
24637,higher level education,EXPERIENCE,Integrations Architect,0
24638,public sector environments,EXPERIENCE,Integrations Architect,0
24639,,EXPERIENCE,Integrations Architect,0
24640,enterprise resource planning projects,EXPERIENCE,Integrations Architect,0
24641,software,KNOWLEDGE,Integrations Architect,0
24642,service saas delivery models,KNOWLEDGE,Integrations Architect,0
24643,business process,KNOWLEDGE,Integrations Architect,0
24644,business enterprise,KNOWLEDGE,Integrations Architect,0
24645,son,EXPERTISE,Concepteur d'architecture d'applications - Architecte de données,0
24646,vue,EXPERTISE,Concepteur d'architecture d'applications - Architecte de données,0
24648,java architect,EXPERIENCE,Java Architect,0
24650,java,EXPERIENCE,Java Architect,0
24651,jee,EXPERT,Java Architect,0
24653,public cloud,EXPERIENCE,Java Architect,0
24656,capital markets systems,EXPERTISE,Java Architect,0
24657,technology managed services,EXPERIENCE,Java Architect,0
24658,consulting,EXPERIENCE,Java Architect,0
24659,son,EXPERTISE,Concepteur d'architecture d'applications - Architecte de données,0
24660,vue,EXPERTISE,Concepteur d'architecture d'applications - Architecte de données,0
24661,son,EXPERTISE,Concepteur d'architecture d'applications - Architecte de données,0
24662,vue,EXPERTISE,Concepteur d'architecture d'applications - Architecte de données,0
24663,son,EXPERTISE,Concepteur d'architecture d'applications - Architecte de données,0
24664,vue,EXPERTISE,Concepteur d'architecture d'applications - Architecte de données,0
24665,several technology architecture design,EXPERIENCED,Solution Integration Architect,0
24666,re-design efforts solution design,EXPERIENCE,Solution Integration Architect,0
24667,workflow concepts,FAMILIAR,Solution Integration Architect,0
24668,strategies domain knowledge,EXPERIENCE,Solution Integration Architect,0
24669,solution integration architect,EXPERIENCE,Solution Integration Architect,0
24672,solution,EXPERIENCE,Solution Integration Architect,0
24673,business,EXPERIENCE,Solution Integration Architect,0
24674,data architect,EXPERIENCE,Solution Integration Architect,0
24676,progressively advancing roles,EXPERIENCE,Solution Integration Architect,0
24677,dynamic company broad,KNOWLEDGE,Solution Integration Architect,0
24678,existing technologies,KNOWLEDGE,Solution Integration Architect,0
24679,interest,EXPERIENCE,Solution Integration Architect,0
24680,curious technical,KNOWLEDGE,Solution Integration Architect,0
24682,java architect,EXPERIENCE,Java Architect,0
24684,java,EXPERIENCE,Java Architect,0
24685,jee,EXPERT,Java Architect,0
24687,public cloud,EXPERIENCE,Java Architect,0
24689,capital markets systems,EXPERTISE,Java Architect,0
24690,technology managed services,EXPERIENCE,Java Architect,0
24691,consulting,EXPERIENCE,Java Architect,0
24692,great,EXPERIENCE,"Manager, HR Data Solutions / Chef de service – Solutions – Données RH",0
24693,air canada s employees,EXPERIENCE,"Manager, HR Data Solutions / Chef de service – Solutions – Données RH",0
24694,leading technical,EXPERT,"Manager, HR Data Solutions / Chef de service – Solutions – Données RH",0
24695,hr manager,EXPERIENCE,"Manager, HR Data Solutions / Chef de service – Solutions – Données RH",0
24696,multiple technologies,KNOWLEDGE,"Manager, HR Data Solutions / Chef de service – Solutions – Données RH",0
24698,technical lead,EXPERIENCE,"Manager, HR Data Solutions / Chef de service – Solutions – Données RH",0
24700,data structures,UNDERSTANDING,"Manager, HR Data Solutions / Chef de service – Solutions – Données RH",0
24701,design patterns,EXPERIENCE,"Manager, HR Data Solutions / Chef de service – Solutions – Données RH",0
24702,web application security,EXPERIENCE,"Manager, HR Data Solutions / Chef de service – Solutions – Données RH",0
24703,continuous integration environments,EXPERIENCE,"Manager, HR Data Solutions / Chef de service – Solutions – Données RH",0
24704,microservices,EXPERIENCE,"Manager, HR Data Solutions / Chef de service – Solutions – Données RH",0
24705,azure devops,EXPERIENCE,"Manager, HR Data Solutions / Chef de service – Solutions – Données RH",0
24706,son,EXPERTISE,Concepteur d'architecture d'applications - Architecte de données,0
24707,vue,EXPERTISE,Concepteur d'architecture d'applications - Architecte de données,0
24709,java architect,EXPERIENCE,Java Architect,0
24711,java,EXPERIENCE,Java Architect,0
24712,jee,EXPERT,Java Architect,0
24714,public cloud,EXPERIENCE,Java Architect,0
24717,capital markets systems,EXPERTISE,Java Architect,0
24718,technology managed services,EXPERIENCE,Java Architect,0
24719,consulting,EXPERIENCE,Java Architect,0
24720,son,EXPERTISE,Concepteur d'architecture d'applications - Architecte de données,0
24721,vue,EXPERTISE,Concepteur d'architecture d'applications - Architecte de données,0
24722,several technology architecture design,EXPERIENCED,Solution Integration Architect,0
24723,re-design efforts solution design,EXPERIENCE,Solution Integration Architect,0
24724,workflow concepts,FAMILIAR,Solution Integration Architect,0
24725,strategies domain knowledge,EXPERIENCE,Solution Integration Architect,0
24726,solution integration architect,EXPERIENCE,Solution Integration Architect,0
24729,solution,EXPERIENCE,Solution Integration Architect,0
24730,business,EXPERIENCE,Solution Integration Architect,0
24731,data architect,EXPERIENCE,Solution Integration Architect,0
24733,progressively advancing roles,EXPERIENCE,Solution Integration Architect,0
24734,dynamic company broad,KNOWLEDGE,Solution Integration Architect,0
24735,existing technologies,KNOWLEDGE,Solution Integration Architect,0
24736,interest,EXPERIENCE,Solution Integration Architect,0
24737,curious technical,KNOWLEDGE,Solution Integration Architect,0
24738,cutting-edge data and analytics technology,KNOWLEDGE,Machine Learning Architect (Canada),0
24739,frameworks,EXPERIENCE,Machine Learning Architect (Canada),0
24740,ml pipeline feature engineering,UNDERSTANDING,Machine Learning Architect (Canada),0
24741,scoring,EXPERIENCE,Machine Learning Architect (Canada),0
24742,analytics professional work,EXPERIENCE,Machine Learning Architect (Canada),0
24744,managementstrategic consultant,EXPERIENCE,Machine Learning Architect (Canada),0
24745,,EXPERIENCE,Machine Learning Architect (Canada),0
24746,big data tools,EXPERIENCE,Machine Learning Architect (Canada),0
24747,,FAMILIARITY,Machine Learning Architect (Canada),0
24748,ml modeling frameworks,FAMILIARITY,Machine Learning Architect (Canada),0
24749,,EXPERTISE,Machine Learning Architect (Canada),0
24750,key azure services vm,EXPERTISE,Machine Learning Architect (Canada),0
24751,storage,EXPERIENCE,Machine Learning Architect (Canada),0
24752,azure sql,EXPERIENCE,Machine Learning Architect (Canada),0
24753,synapse cosmos,EXPERIENCE,Machine Learning Architect (Canada),0
24754,hdinsights,EXPERIENCE,Machine Learning Architect (Canada),0
24755,azure functions,EXPERIENCE,Machine Learning Architect (Canada),0
24756,containers,EXPERIENCE,Machine Learning Architect (Canada),0
24757,aks,EXPERIENCE,Machine Learning Architect (Canada),0
24758,adls,EXPERIENCE,Machine Learning Architect (Canada),0
24759,events hub,EXPERIENCE,Machine Learning Architect (Canada),0
24760,azure databricks,EXPERIENCE,Machine Learning Architect (Canada),0
24761,vnet,EXPERIENCE,Machine Learning Architect (Canada),0
24762,redis cache,EXPERIENCE,Machine Learning Architect (Canada),0
24763,resource manager,EXPERIENCE,Machine Learning Architect (Canada),0
24764,azure diagnosticsoms,EXPERIENCE,Machine Learning Architect (Canada),0
24765,traffic manager,EXPERIENCE,Machine Learning Architect (Canada),0
24766,azure cdn,EXPERIENCE,Machine Learning Architect (Canada),0
24767,azure notification hub,EXPERIENCE,Machine Learning Architect (Canada),0
24768,azure identity,EXPERIENCE,Machine Learning Architect (Canada),0
24769,access management,EXPERIENCE,Machine Learning Architect (Canada),0
24770,infrastructure,EXPERIENCE,Machine Learning Architect (Canada),0
24771,etc,EXPERIENCE,Machine Learning Architect (Canada),0
24772,,EXPERIENCE,Machine Learning Architect (Canada),0
24773,object-orientedobject function scripting languages python,EXPERIENCE,Machine Learning Architect (Canada),0
24774,java,EXPERIENCE,Machine Learning Architect (Canada),0
24775,c,EXPERIENCE,Machine Learning Architect (Canada),0
24776,scala,EXPERIENCE,Machine Learning Architect (Canada),0
24777,etc,EXPERIENCE,Machine Learning Architect (Canada),0
24778,,EXPERIENCE,Machine Learning Architect (Canada),0
24779,distributed systems,EXPERIENCE,Machine Learning Architect (Canada),0
