,text,label,job_title,skill
21608,proven work history,EXPERIENCE,Warehouse Distribution,0
21611,demonstrable skills,EXPERIENCE,Customer Experience Manager,0
21624,relevant,EXPERIENCE,Branch Manager in Training,0
21642,valuable,EXPERIENCE,Branch Manager in Training,0
21644,demonstrable skills,EXPERIENCE,Customer Experience Manager,0
21649,your store,EXPERIENCE,General Manager,0
21656,strong,UNDERSTANDING,"Director, Environmental Commodities Sales Structuring",0
21658,relevant,EXPERIENCE,"Director, Environmental Commodities Sales Structuring",0
21668,valuable,EXPERIENCE,"Director, Environmental Commodities Sales Structuring",0
21677,relevant,EXPERIENCE,Branch Manager Trainee,0
21679,previous supervisory or management,EXPERIENCE,Branch Manager Trainee,0
21696,valuable,EXPERIENCE,Branch Manager Trainee,0
21701,strong,UNDERSTANDING,"Director, Environmental Commodities Sales Structuring",0
21703,relevant,EXPERIENCE,"Director, Environmental Commodities Sales Structuring",0
21713,valuable,EXPERIENCE,"Director, Environmental Commodities Sales Structuring",0
21720,strong,UNDERSTANDING,"Director, Environmental Commodities Sales Structuring",0
21722,relevant,EXPERIENCE,"Director, Environmental Commodities Sales Structuring",0
21732,valuable,EXPERIENCE,"Director, Environmental Commodities Sales Structuring",0
21734,required,EXPERIENCE,Field Mechanic,0
21735,two years work,EXPERIENCE,Field Mechanic,0
21737,more,EXPERIENCE,Field Mechanic,0
21738,demonstrated,EXPERIENCE,Field Mechanic,0
21739,direct contact,EXPERIENCE,Field Mechanic,0
21741,strong marketing and communications,EXPERIENCE,Marketing and Communications Manager,0
21746,some,EXPERIENCE,Marketing and Communications Manager,0
21747,prior,EXPERIENCE,Marketing and Communications Manager,0
21779,over 40 years,EXPERIENCE,Customer Onboarding Specialist,0
21781,good understanding,EXPERIENCED,Account Base Marketing ABM Manager,0
21786,requirements 3 years,EXPERIENCE,Account Base Marketing ABM Manager,0
21797,role proven commercial,EXPERIENCE,Pricing Specialist,0
21800,good working relationships,EXPERIENCE,Pricing Specialist,0
21803,one or more areas product launches,EXPERIENCE,"Product Marketing Manager / Gestionnaire marketing de produits, Access Control",0
21829,over 40 years,EXPERIENCE,Customer Onboarding Specialist,0
21837,similar duties,EXPERIENCE,CDS Full Time Event Manager CAN - Product Demonstration,0
21852,minimum 2 years,EXPERIENCE,Donor Relations & Database Coordinator,0
21866,extensive,EXPERIENCE,Corporate Bilingual Talent Acquisition Specialist,0
21867,strong,KNOWLEDGE,Corporate Bilingual Talent Acquisition Specialist,0
21869,previous,EXPERIENCE,Corporate Bilingual Talent Acquisition Specialist,0
21872,excellent,KNOWLEDGE,Corporate Bilingual Talent Acquisition Specialist,0
21874,proven working,EXPERIENCE,Corporate Bilingual Talent Acquisition Specialist,0
21891,direct reports,KNOWLEDGE,Radio Frequency Engineer,0
21897,minimum five 5 years,EXPERIENCE,Radio Frequency Engineer,0
21899,minimum five 5 years,EXPERIENCE,Radio Frequency Engineer,0
21905,three months,EXPERIENCE,"SPV 11R - Supervisor, Cannabis Operations - Vernon (BC Public Service)",0
21909,last five years,EXPERIENCE,"SPV 11R - Supervisor, Cannabis Operations - Vernon (BC Public Service)",0
21920,strong,UNDERSTANDING,Field Marketing Manager,0
21929,minimum 2 years,EXPERIENCE,Trade Marketer - Calgary (AB),0
21931,solid,KNOWLEDGE,Trade Marketer - Calgary (AB),0
21935,their,EXPERTISE,Content Manager,0
21947,last 5 years,EXPERIENCED,Customer Success Manager,0
21948,their,EXPERIENCE,Customer Success Manager,0
21953,strong,UNDERSTANDING,Customer Success Manager,0
21960,must working,KNOWLEDGE,Customer Success Manager,0
21963,your,EXPERTISE,Expert Banking Advisor,0
21970,proven sales,EXPERIENCE,Expert Banking Advisor,0
21976,five to seven years,EXPERIENCE,"General Manager, AgriStability",0
21991,2-3 years managerial,EXPERIENCE,Assistant General Manager,0
21992,strong,ABILITY,Assistant General Manager,0
22000,strong,ABILITY,General Manager,0
22013,proven,EXPERIENCE,Construction Project Manager,0
22019,last 5 years,EXPERIENCED,Customer Success Manager,0
22020,their,EXPERIENCE,Customer Success Manager,0
22025,strong,UNDERSTANDING,Customer Success Manager,0
22032,must working,KNOWLEDGE,Customer Success Manager,0
22051,strong working,KNOWLEDGE,Marketing Coordinator,0
22059,proven management capabilities,EXPERIENCE,Marketing Coordinator,0
22074,good,KNOWLEDGE,Administrative Assistant (French Services),0
22085,demonstrable skills,EXPERIENCE,Customer Experience Manager,0
22087,required,EXPERIENCE,Field Mechanic,0
22090,more,EXPERIENCE,Field Mechanic,0
22091,direct contact,EXPERIENCE,Field Mechanic,0
22096,previous sales,EXPERIENCE,Assistant General Manager - Mississauga Meadowvale Town Centre,0
22097,asset demonstrated,ABILITY,Assistant General Manager - Mississauga Meadowvale Town Centre,0
22108,asset demonstrated,EXPERIENCE,"Analyst, Strategic Planning",0
22112,your,EXPERTISE,"Analyst, Strategic Planning",0
22115,previous office,EXPERIENCE,Customer Service Representative,0
22117,previous customer service,EXPERIENCE,Customer Service Representative,0
22121,tactics solid working knowledge,EXPERIENCE,Customer Service Representative,0
22141,prior work,EXPERIENCE,Assistant General Manager - The Victorian,0
22143,your,EXPERIENCE,Assistant General Manager - The Victorian,0
22153,your client-focused sales,EXPERTISE,Banking Advisor Intern - North Richmond Community,0
22154,your,EXPERTISE,Banking Advisor Intern - North Richmond Community,0
22157,strong relationships,EXPERIENCE,Banking Advisor Intern - North Richmond Community,0
22161,skills strong leadership,EXPERIENCE,"General Manager, Distribution Hub",0
22162,direct reports willingness,EXPERIENCE,"General Manager, Distribution Hub",0
22164,relevant related,EXPERIENCE,Marketing Coordinator,0
22168,solid,KNOWLEDGE,Marketing Coordinator,0
22178,excellent,UNDERSTANDING,Senior Product Developer,0
22187,strong technical construction,KNOWLEDGE,Senior Product Developer,0
22188,strong,UNDERSTANDING,Senior Product Developer,0
22194,proven,EXPERIENCE,Production Manager,0
22207,customers demonstrated,ABILITY,Seasonal Customer Service Representative,0
22213,asset demonstrated,EXPERIENCE,General Manager (70308794),0
22214,your client-focused sales,EXPERTISE,Banking Advisor,0
22215,your,EXPERTISE,Banking Advisor,0
22218,strong relationships,EXPERIENCE,Banking Advisor,0
22222,demonstrable skills,EXPERIENCE,General Manager,0
22225,1 year similar,EXPERIENCE,Customer Service Representative (Bilingual - Remote),0
22228,decisions strong,ABILITY,Customer Service Representative (Bilingual - Remote),0
22240,solid,UNDERSTANDING,"Marketing Manager, Client Experience",0
22246,5-7 years,EXPERIENCE,"Marketing Manager, Client Experience",0
22248,strong marketing,EXPERIENCE,"Marketing Manager, Client Experience",0
22255,proven,EXPERIENCE,"Marketing Manager, Client Experience",0
22267,previous supervisory,EXPERIENCE,General Manager,0
22269,your client-focused sales,EXPERTISE,Banking Advisor - Royal Oak,0
22270,your,EXPERTISE,Banking Advisor - Royal Oak,0
22273,strong relationships,EXPERIENCE,Banking Advisor - Royal Oak,0
22282,1 years previous customer service,EXPERIENCE,Seasonal Customer Service Representative,0
22293,1 years previous customer service,EXPERIENCE,Seasonal Customer Service Representative,0
22304,1 years previous customer service,EXPERIENCE,Seasonal Customer Service Representative,0
22315,1 years previous customer service,EXPERIENCE,Seasonal Customer Service Representative,0
22323,equivalent work,EXPERIENCE,Community Relations Assistant,0
22325,previous,EXPERIENCE,Community Relations Assistant,0
22334,1 years previous customer service,EXPERIENCE,Seasonal Customer Service Representative,0
22345,1 years previous customer service,EXPERIENCE,Seasonal Customer Service Representative,0
22352,their shopping,EXPERIENCE,"Customer Service Associate, Paints",0
22353,3 years,EXPERIENCE,General Manager (Non-profit Organizations),0
22355,details strong coordination,ABILITY,General Manager (Non-profit Organizations),0
22360,your,EXPERTISE,Financial Advisor,0
22367,proven sales,EXPERIENCE,Financial Advisor,0
22373,their shopping,EXPERIENCE,"Customer Service Associate, Seasonal / Garden Center",0
22378,1 years previous customer service,EXPERIENCE,Customer Service Representative,0
22390,customers demonstrated,ABILITY,Customer Service Representative,0
22398,1 years previous customer service,EXPERIENCE,Customer Service Representative,0
22409,1 years previous customer service,EXPERIENCE,Customer Service Representative,0
22420,1 years previous customer service,EXPERIENCE,Customer Service Representative,0
22427,their shopping,EXPERIENCE,"Customer Service Associate, Flooring",0
22428,5 years,EXPERIENCE,General Manager,0
22429,good,KNOWLEDGE,General Manager,0
22447,other relevant,EXPERIENCE,General Manager,0
22454,1 years previous customer service,EXPERIENCE,Seasonal Customer Service Representative,0
22465,1 years previous customer service,EXPERIENCE,Seasonal Customer Service Representative,0
22493,your,EXPERTISE,Captain (General Manager) Moxy Halifax-Opening November 2022,0
22494,strong financial,KNOWLEDGE,Captain (General Manager) Moxy Halifax-Opening November 2022,0
22499,"body, recent acute care hospital clinical",EXPERIENCE,Patient Services Manager - Quinte 6 Medicine - Full-time - Belleville General Hospital,0
22500,"last five years, completed baccalaureate degree",EXPERIENCE,Patient Services Manager - Quinte 6 Medicine - Full-time - Belleville General Hospital,0
22503,strong,EXPERIENCE,Patient Services Manager - Quinte 6 Medicine - Full-time - Belleville General Hospital,0
22504,recent managementleadership,EXPERIENCE,Patient Services Manager - Quinte 6 Medicine - Full-time - Belleville General Hospital,0
22507,positive working relationships,EXPERIENCE,Patient Services Manager - Quinte 6 Medicine - Full-time - Belleville General Hospital,0
22512,excellent,KNOWLEDGE,Social Content Specialist,0
22519,good,KNOWLEDGE,Social Content Specialist,0
22521,technology previous,EXPERIENCE,Social Content Specialist,0
22532,assigned your,EXPERIENCE,Event Services Manager,0
22534,previous leadership,EXPERIENCE,Event Services Manager,0
22536,proven,ABILITY,Event Services Manager,0
22540,your,EXPERTISE,Financial Advisor,0
22547,proven sales,EXPERIENCE,Financial Advisor,0
22556,strong,UNDERSTANDING,Brand Manager,0
22564,2 to 3 years,EXPERIENCE,Brand Manager,0
22581,relevant,EXPERIENCE,General Manager,0
22591,proven leadership,EXPERIENCE,General Manager,0
22595,qualifications previous pharmaceutical sales,EXPERIENCE,Virtual Pharmaceutical Sales Representative,0
22596,previous,EXPERIENCE,Virtual Pharmaceutical Sales Representative,0
22597,required,EXPERIENCE,Virtual Pharmaceutical Sales Representative,0
22599,relevant sales,EXPERIENCE,Medical Sales Representative,0
22607,equivalent,EXPERIENCE,Field Service Representative on Medical Imaging equipment,0
22609,previous,EXPERIENCE,Field Service Representative on Medical Imaging equipment,0
22610,following required medical imaging equipment,EXPERIENCE,Field Service Representative on Medical Imaging equipment,0
22612,your,EXPERTISE,Onboarding Specialist,0
22617,relevant,EXPERIENCE,Onboarding Specialist,0
22633,at least two years,EXPERIENCE,Mr. X - Compositeur numérique / Compositor,0
22654,significant,UNDERSTANDING,"VP, Gene Therapy and Rare Disease (Pharma)",0
22656,your,EXPERIENCE,"VP, Gene Therapy and Rare Disease (Pharma)",0
22660,working,KNOWLEDGE,Senior Ruby on Rails Developer,0
22665,strong,UNDERSTANDING,Senior Ruby on Rails Developer,0
22667,kubernetes -  strong,UNDERSTANDING,Senior Ruby on Rails Developer,0
22669,client-server -  strong,UNDERSTANDING,Senior Ruby on Rails Developer,0
22691,working,KNOWLEDGE,Senior Ruby on Rails Developer,0
22696,strong,UNDERSTANDING,Senior Ruby on Rails Developer,0
22698,kubernetes -  strong,UNDERSTANDING,Senior Ruby on Rails Developer,0
22700,client-server -  strong,UNDERSTANDING,Senior Ruby on Rails Developer,0
22722,previous food service,EXPERIENCE,"Food Service Worker, PT",0
22729,previous housekeeping,EXPERIENCE,"Housekeeper, PT",0
22730,required about you previous housekeeping,EXPERIENCE,"Housekeeper, PT",0
22736,demonstrable,EXPERIENCE,Lead Software Developer - Mr. X,0
22740,strong,UNDERSTANDING,Lead Software Developer - Mr. X,0
22755,significant payment,EXPERTISE,"Director, Payments Operations ",0
22769,your unique,EXPERIENCE,"Director, Payments Operations ",0
22773,equivalent work experience,EXPERIENCE,"Director, Data and Analytics",0
22776,15 years,EXPERIENCE,Director Manufacturing | AMW | Al Futtaim Automotive | Sri Lanka,0
22777,minimum 7 years,EXPERIENCE,Director Manufacturing | AMW | Al Futtaim Automotive | Sri Lanka,0
22778,industry specific,EXPERIENCE,Director Manufacturing | AMW | Al Futtaim Automotive | Sri Lanka,0
22779,proven leadership capability,EXPERIENCE,Director Manufacturing | AMW | Al Futtaim Automotive | Sri Lanka,0
22786,equivalent,EXPERIENCE,Director of Operations,0
22792,excellent,KNOWLEDGE,Director of Operations,0
22798,relevant,EXPERIENCE,Director of Operations,0
22801,required competency to,EXPERIENCE,Director of Operations,0
22817,at least 10 years cumulative demonstrated project management work,EXPERIENCE,C&M Operations Director,0
22819,years,EXPERIENCE,C&M Operations Director,0
22824,three 3 years combined,EXPERIENCE,C&M Operations Director,0
22826,three 3 years combined,EXPERIENCE,C&M Operations Director,0
22828,demonstrated project management work,EXPERIENCE,C&M Operations Director,0
22835,equivalent,EXPERIENCE,Director of Operations,0
22841,excellent,KNOWLEDGE,Director of Operations,0
22847,relevant,EXPERIENCE,Director of Operations,0
22850,required competency to,EXPERIENCE,Director of Operations,0
22861,right times,REQUIRED,Operations Director,0
22864,similar demonstrated,EXPERIENCE,Operations Director,0
22866,numerical analysis demonstrated experience,EXPERIENCE,Operations Director,0
22870,demonstrated,ABILITY,Operations Director,0
22880,skills strong working,KNOWLEDGE,Operations Director,0
22889,10 years related,EXPERIENCE,Director of Operations & Utilities-Town of Okotoks,0
22891,required extensive public works,EXPERIENCE,Director of Operations & Utilities-Town of Okotoks,0
22893,strong,UNDERSTANDING,Director of Operations & Utilities-Town of Okotoks,0
22896,substantial,EXPERIENCE,"Global Director, Asset Management & Reliability",0
22902,7 years practice,EXPERIENCE,Bilingual Director of Operations (Litigation),0
22904,minimum 2 years,EXPERIENCE,Bilingual Director of Operations (Litigation),0
22908,7 years practice,EXPERIENCE,Bilingual Director of Operations (Litigation),0
22910,minimum 2 years,EXPERIENCE,Bilingual Director of Operations (Litigation),0
22914,expertise technical problem-solving skills previous,EXPERIENCE,Crowd Supervisor,0
22916,significant,EXPERIENCE,Crowd Supervisor,0
22917,lead role excellent leadership,EXPERIENCE,Crowd Supervisor,0
22921,plus previous,EXPERIENCE,Crowd Supervisor,0
22924,similar role,EXPERIENCE,Gestionnaire de l'Excellence en Fabrication / Manufacturing Excellence Manager,0
22932,gxp positions minimum 7 years,EXPERIENCE,"Director, Microbiology & Contamination Control",0
22948,stakeholders strong,UNDERSTANDING,"Director, Microbiology & Contamination Control",0
22950,development strong,UNDERSTANDING,"Director, Microbiology & Contamination Control",0
22953,industry specific computerized applications,EXPERIENCE,"Director, Microbiology & Contamination Control",0
22954,business related meetings behavioural demonstrated,ABILITY,"Director, Microbiology & Contamination Control",0
22955,following behavioral competencies,EXPERIENCE,"Director, Microbiology & Contamination Control",0
22973,specific knowledge,EXPERIENCE,"Directeur des activités commerciales, ventes / Senior Business Operations Manager, Sales",0
22980,10 years,EXPERIENCE,"Director, Tax Operational Risk",0
22989,their,ABILITY,"Director, Finance",0
22992,strong financial position,EXPERIENCE,"Director, Finance",0
22997,asset minimum 10 years human resource generalist,EXPERIENCE,"Director, Human Resources",0
23000,skills excellent,KNOWLEDGE,"Director, Human Resources",0
23006,good,UNDERSTANDING,Crowd TD,0
23007,plus strong,KNOWLEDGE,Crowd TD,0
23010,good,UNDERSTANDING,TD Crowd,0
23011,plus strong,KNOWLEDGE,TD Crowd,0
23017,previous relevant,EXPERIENCE,Lead Investigator,0
23021,similar role,EXPERIENCE,Lead Investigator,0
23029,previous relevant,EXPERIENCE,Canada-Application Specialist II (IT),0
23033,similar role,EXPERIENCE,Canada-Application Specialist II (IT),0
23040,previous relevant,EXPERIENCE,Application Specialist / Quality Specialist- Hybrid Role #: 22-04895,0
23044,similar role,EXPERIENCE,Application Specialist / Quality Specialist- Hybrid Role #: 22-04895,0
23053,any growth-oriented sales professional,EXPERIENCE,Account Executive Mid-Market,0
23064,previous relevant,EXPERIENCE,Application Specialist / Quality Specialist- Hybrid Role,0
23068,similar role,EXPERIENCE,Application Specialist / Quality Specialist- Hybrid Role,0
23074,any growth-oriented sales professional,EXPERIENCE,Account Development Representative,0
23086,good laboratory practices,KNOWLEDGE,Laboratory Technician,0
23088,previous laboratory hands-on,EXPERIENCE,Senior Rock Mechanics Laboratory Technician,0
23093,relevant work,EXPERIENCE,Senior Rock Mechanics Laboratory Technician,0
23094,your,KNOWLEDGE,Medical Laboratory Technologist/ Technician ,0
23095,any dental laboratory discipline,EXPERIENCE,Dental Laboratory Technician,0
23097,previous laboratory,EXPERIENCE,Laboratory Technician - Mining,0
23116,qualifications optical training previous,EXPERIENCE,LensCrafters - Lab Technician,0
23119,"one 1 year s recent, related",EXPERIENCE,Laboratory Assistant Ii (a) (temporary Part Time) (Northern Health),0
23124,"one 1 year s recent, related",EXPERIENCE,Laboratory Assistant Ii(a) (full Time) (Northern Health),0
23130,over 50 years,EXPERIENCE,"Lab Patient Technician - Part - Time Regular (Flexible) - Mississauga, ON",0
23133,over 50 years,EXPERIENCE,"Lab Patient Technician - Part-Time Regular (Day) - Brampton, ON",0
23136,over 50 years,EXPERIENCE,"Lab Patient Technician - Part - Time Regular - Flexible - Georgetown, ON",0
23141,required,EXPERIENCE,PCC Medical Laboratory Assistant I (Open to current DynaLIFE employees) (22-03SWCC-11),0
23151,required,EXPERIENCE,PCC Medical Laboratory Assistant I (Open to current DynaLIFE employees) (22-03STAB-12),0
23159,over 50 years,EXPERIENCE,"Lab Patient Technician - Full Time (Day) - Brampton, ON",0
23169,environment two years related experience preferred previous,EXPERIENCE,"Research Assistant - ACCRU Research, RID",0
23172,their cover letter,KNOWLEDGE,"Research Assistant - ACCRU Research, RID",0
23176,practical,EXPERIENCE,Seasonal Research Assistant,0
23181,over 50 years,EXPERIENCE,Lab Patient Technician- Part-Time (Flexible),0
23186,over 50 years,EXPERIENCE,"Mobile Lab Patient Technician - SEIU- Temporary Part Time- Oshawa, ON",0
23191,recent related,EXPERIENCE,Medical Laboratory Assistant - Laboratory,0
23198,relevant,EXPERIENCE,Laboratory Assistant - Sample Management (Summer Student),0
23199,specific,EXPERIENCE,Laboratory Assistant - Sample Management (Summer Student),0
23204,environment two years related experience preferred previous,EXPERIENCE,"Research Assistant - Oncology Research (ACCRU), RID",0
23207,their cover letter,KNOWLEDGE,"Research Assistant - Oncology Research (ACCRU), RID",0
23219,zabbix minimum 2 years relevant hands-on,EXPERIENCE,Advanced GPU Hardware Development Lab and Automation specialist,0
23229,independently required experience,EXPERIENCE,Medical Laboratory Assistant II (22-03HLV-04),0
23233,recent venipuncture,EXPERIENCE,Medical Laboratory Assistant II (22-03HLV-04),0
23234,last 12 months,EXPERIENCE,Medical Laboratory Assistant II (22-03HLV-04),0
23243,sound theoretical and working,KNOWLEDGE,"Gnotobiotic Research Assistant, Tech 2",0
23246,any,EXPERIENCE,"Gnotobiotic Research Assistant, Tech 2",0
23277,previous relevant work,EXPERIENCE,Sr. Lab Support Technician,0
23283,relevant education and work,EXPERIENCE,5G Lab support Senior,0
23284,two years directly related accounting or administrative,EXPERIENCE,Research Office Assistant,0
23286,working,KNOWLEDGE,Research Office Assistant,0
23299,excellent customer service,EXPERIENCE,Research Office Assistant,0
23301,sound theoretical and working,KNOWLEDGE,Auxiliary Animal Care Technician,0
23325,relevant,EXPERIENCE,Laboratory Assistant. Summer Student,0
23349,buildingsfacilities strong computer skills,EXPERIENCE,Laboratory Planner/ Designer,0
23353,facilities previous,EXPERIENCE,Laboratory Planner/ Designer,0
23362,previous,EXPERIENCE,Geotechnical Field Technician,0
23371,working,EXPERIENCE,Laboratory Data Reviewer,0
23379,2 years applicable laboratory,EXPERIENCE,Temporary Contract Chemist,0
23394,proven,EXPERIENCE,Temporary Contract Chemist,0
23406,extensive,KNOWLEDGE,"Specialist, Laboratory Safety, Environment Health & Safety",0
23411,proven,EXPERIENCE,"Specialist, Laboratory Safety, Environment Health & Safety",0
23413,proven,EXPERIENCE,"Specialist, Laboratory Safety, Environment Health & Safety",0
23416,proven,EXPERIENCE,"Specialist, Laboratory Safety, Environment Health & Safety",0
23417,proven,EXPERTISE,"Specialist, Laboratory Safety, Environment Health & Safety",0
23420,proven,ABILITY,"Specialist, Laboratory Safety, Environment Health & Safety",0
23431,direct,EXPERIENCE,Analytical Organic Chemist,0
23434,"proven, hands-on",EXPERIENCE,Analytical Organic Chemist,0
23443,5 years,EXPERIENCE,Extraction Chemist,0
23453,working,EXPERIENCE,"Lead, DevOps (Technology & Infrastructure)",0
23462,your deep and broad technical and management,EXPERTISE,Software Development Manager,0
23464,strong,KNOWLEDGE,Software Development Manager,0
23477,two 2 years,EXPERIENCE,Technical Business Systems Analyst,0
23487,working,KNOWLEDGE,Technical Business Systems Analyst,0
23497,previous consultingit advisory services,EXPERIENCE,"Senior Leader, ProServe Customer Segment Leader, AWS ProServe Canada",0
23505,previous,EXPERIENCE,"Senior Leader, ProServe Customer Segment Leader, AWS ProServe Canada",0
23510,equivalent,EXPERIENCE,"Senior Leader, ProServe Customer Segment Leader, AWS ProServe Canada",0
23512,previous consultingit advisory services,EXPERIENCE,"Senior Leader, ProServe Customer Segment Leader, AWS ProServe Canada",0
23520,previous,EXPERIENCE,"Senior Leader, ProServe Customer Segment Leader, AWS ProServe Canada",0
23531,one or more operating systems,KNOWLEDGE,"Manager, Audit Services IT (FT, Perm) (BCLC)",0
23542,practical,EXPERIENCE,"Manager, Audit Services IT (FT, Perm) (BCLC)",0
23552,3  years work,EXPERIENCE,System Administrator,0
23554,2  years,EXPERIENCE,System Administrator,0
23556,strong hands-on,EXPERIENCE,System Administrator,0
23569,effective working relationships,EXPERIENCE,System Administrator,0
23578,their deep technical,EXPERIENCE,"Head of Customer Support, Trilogy (Remote) - $200,000/year USD",0
23598,5  years relevant professional or military,EXPERIENCE,"LP Multi-Site Lead, AMZL",0
23604,2 years data collection,EXPERIENCE,"LP Multi-Site Lead, AMZL",0
23630,and relevant,EXPERIENCE,Database Administrator,0
23637,6 good,KNOWLEDGE,Database Administrator,0
23646,similar position,EXPERIENCE,DATABASE ANALYST 3 (Surrey Police Service),0
23649,your,EXPERIENCE,IT Project Manager,0
23651,significant,EXPERIENCE,IT Project Manager,0
23653,strong technical,KNOWLEDGE,IT Project Manager,0
23656,strong analytical skills,EXPERIENCE,IT Project Manager,0
23672,substantial,EXPERIENCE,Full Stack Engineer,0
23682,extensive,KNOWLEDGE,Full Stack Engineer,0
23694,following,EXPERIENCE,Lead Software Developer - Core Infrastructure,0
23695,strong,KNOWLEDGE,Lead Software Developer - Core Infrastructure,0
23708,working,UNDERSTANDING,Lead Software Developer - Core Infrastructure,0
23711,solid,KNOWLEDGE,Lead Software Developer - Core Infrastructure,0
23713,however prior,EXPERIENCE,Lead Software Developer - Core Infrastructure,0
23729,proven sourcing,EXPERIENCE,Recruitment Sourcing Specialist (6 - 12 month contract role),0
23734,required an,ABILITY,Part-Time Dispatcher (Permanent),0
23736,their,KNOWLEDGE,Towed Array Technician,0
23740,equivalent,EXPERIENCE,Towed Array Technician,0
23745,good working,KNOWLEDGE,Towed Array Technician,0
23747,good,UNDERSTANDING,Towed Array Technician,0
23752,equivalent professional or military,EXPERIENCE,Data Architect,0
23760,one or more relevant tools sqoop,EXPERIENCE,Data Architect,0
23781,5 years,EXPERIENCE,Senior Data Architect,0
23782,strong,KNOWLEDGE,Senior Data Architect,0
23784,previous,EXPERIENCE,Senior Data Architect,0
23787,your,KNOWLEDGE,Data Architect,0
23789,strong,EXPERIENCE,Data Architect,0
23808,their,EXPERTISE,Data Architect,0
23818,strong,EXPERIENCE,Data Architect,0
23860,similar,EXPERIENCE,Data Architect,0
23873,similar,EXPERIENCE,Data Architect,0
23882,highly preferred  strong hands-on,EXPERIENCE,"Data Engineering Architect (Python, Spark, ETL, Cloud) - CANADA",0
23883,more etl tools informatica,EXPERIENCE,"Data Engineering Architect (Python, Spark, ETL, Cloud) - CANADA",0
23890,one or more on-prem or cloud databases snowflake,EXPERIENCE,"Data Engineering Architect (Python, Spark, ETL, Cloud) - CANADA",0
23895,strong,EXPERIENCE,"Data Engineering Architect (Python, Spark, ETL, Cloud) - CANADA",0
23898,following areas linux,EXPERIENCED,"Data Engineering Architect (Python, Spark, ETL, Cloud) - CANADA",0
23916,excellent,KNOWLEDGE,"Data Engineering Architect (Python, Spark, ETL, Cloud) - CANADA",0
23926,8-10 years equivalent work,EXPERIENCE,Data Architect,0
23946,their search,EXPERIENCE,"Senior Golang Developer (Data Platform) (Bangkok based, relocation provided)",0
23949,at least 2 years good,KNOWLEDGE,"Senior Golang Developer (Data Platform) (Bangkok based, relocation provided)",0
23952,good,UNDERSTANDING,"Senior Golang Developer (Data Platform) (Bangkok based, relocation provided)",0
23958,more than 3 years,EXPERIENCE,Senior Data Engineer,0
23960,good,KNOWLEDGE,Senior Data Engineer,0
23989,your,KNOWLEDGE,Solutions Architect,0
23991,points prior,EXPERIENCE,Solutions Architect,0
23999,2 years,EXPERIENCE,Senior Data Engineer,0
24005,equivalent work,EXPERIENCE,Senior Data Engineer,0
24028,prior,EXPERIENCE,Experience Solution Architect,0
24033,minimum 3 years,EXPERIENCE,Experience Solution Architect,0
24035,recent,EXPERIENCE,Experience Solution Architect,0
24038,strong analytics,EXPERIENCE,Experience Solution Architect,0
24047,following skills preferred technical and professional,EXPERTISE,Experience Solution Architect,0
24057,their,EXPERTISE,Experience Solution Architect,0
24063,strong,UNDERSTANDING,"Senior Data Platform Developer, Java",0
24066,5 years hands-on,EXPERIENCE,"Senior Data Platform Developer, Java",0
24068,2 years experience,EXPERIENCE,"Senior Data Platform Developer, Java",0
24074,solid understanding,EXPERIENCE,"Senior Data Platform Developer, Java",0
24078,practical experience,EXPERIENCE,"Senior Data Platform Developer, Java",0
24082,good components,EXPERIENCE,"Senior Data Platform Developer, Java",0
24089,similar,EXPERIENCE,"Senior Data Platform Developer, Java",0
24092,solid,UNDERSTANDING,"Senior Data Platform Developer, Java",0
24093,any,UNDERSTANDING,"Senior Data Platform Developer, Java",0
24102,strong working and conceptual,KNOWLEDGE,Senior Data Engineer,0
24106,your,ABILITY,Snr Data Engineer ,0
24123,solid,UNDERSTANDING,Snr Data Engineer ,0
24124,foundational statistical concepts strong analytics background,UNDERSTANDING,Snr Data Engineer ,0
24130,strong working,KNOWLEDGE,Snr Data Engineer ,0
24143,following toolslanguages,EXPERIENCE,Snr Data Engineer ,0
24145,prior,EXPERIENCE,Experience Solution Architect,0
24150,minimum 3 years,EXPERIENCE,Experience Solution Architect,0
24152,recent,EXPERIENCE,Experience Solution Architect,0
24155,strong analytics,EXPERIENCE,Experience Solution Architect,0
24164,following skills preferred technical and professional,EXPERTISE,Experience Solution Architect,0
24174,their,EXPERTISE,Experience Solution Architect,0
24176,equivalent professional or military,EXPERIENCE,Data Architect,0
24184,one or more relevant tools sqoop,EXPERIENCE,Data Architect,0
24202,at least four years,EXPERIENCE,Data Architect,0
24204,years,EXPERIENCE,Data Architect,0
24208,equivalent combination,EXPERIENCE,Data Architect,0
24222,results demonstrated,ABILITY,Data Architect,0
24228,equivalent work,EXPERIENCE,"Architect, Technology Applications ",0
24236,proven,ABILITY,"Architect, Technology Applications ",0
24237,innovate strong customer service skills,ABILITY,"Architect, Technology Applications ",0
24244,leadersh extensive,EXPERIENCE,"Architect, Technology Applications ",0
24276,8-10 years equivalent work,EXPERIENCE,Solutions Architect,0
24296,solid,UNDERSTANDING,"Senior Solutions Architect, Enterprise Canada",0
24298,demonstrated,ABILITY,"Senior Solutions Architect, Enterprise Canada",0
24302,your,KNOWLEDGE,"Senior Solutions Architect, Enterprise Canada",0
24304,your,KNOWLEDGE,"Senior Solutions Architect, Enterprise Canada",0
24312,equivalent work,EXPERIENCE,"Senior Solutions Architect, Enterprise Canada",0
24313,your,KNOWLEDGE,Mainframe Modernization Architect,0
